"case","regime","k","preparation","classical","stress"
"saddle-disk-rep3-n240-r4","geodesic",64,2.482,0.0139999999999993,0.645
"saddle-disk-rep3-n240-r4","geodesic",8,0.63,0.0129999999999999,0.752
"saddle-disk-rep3-n240-r64","ambient",128,4.38499999999999,0.0149999999999864,0.772999999999996
"saddle-disk-rep3-n240-r64","ambient",16,0.905000000000001,0.0150000000000148,1.006
"saddle-disk-rep3-n240-r64","ambient",239,6.38900000000001,0.0099999999999909,0.829000000000008
"saddle-disk-rep3-n240-r64","ambient",32,1.40299999999999,0.0149999999999864,0.800000000000011
"saddle-disk-rep3-n240-r64","ambient",4,0.689999999999998,0.0150000000000148,1.94400000000002
"saddle-disk-rep3-n240-r64","ambient",64,2.36500000000001,0.01400000000001,0.903999999999996
"saddle-disk-rep3-n240-r64","ambient",8,0.738,0.0160000000000196,1.48400000000001
"saddle-disk-rep3-n240-r64","geodesic",128,5.455,0.0229999999999961,0.554000000000002
"saddle-disk-rep3-n240-r64","geodesic",16,0.951,0.016,0.661999999999999
"saddle-disk-rep3-n240-r64","geodesic",239,7.68299999999999,0.0279999999999916,0.675999999999988
"saddle-disk-rep3-n240-r64","geodesic",32,1.581,0.0210000000000008,0.736000000000001
"saddle-disk-rep3-n240-r64","geodesic",4,0.862,0.0180000000000002,1.764
"saddle-disk-rep3-n240-r64","geodesic",64,2.873,0.0189999999999984,0.642000000000003
"saddle-disk-rep3-n240-r64","geodesic",8,0.766000000000001,0.0179999999999989,0.667000000000002
"saddle-disk-rep3-n240-r8","ambient",128,4.114,0.0130000000000052,1.56700000000001
"saddle-disk-rep3-n240-r8","ambient",16,0.810000000000002,0.0130000000000052,1.684
"saddle-disk-rep3-n240-r8","ambient",239,5.65099999999998,0.0100000000000193,1.56699999999998
"saddle-disk-rep3-n240-r8","ambient",32,1.30500000000001,0.01400000000001,1.68799999999999
"saddle-disk-rep3-n240-r8","ambient",4,0.538000000000011,0.01400000000001,0.577000000000027
"saddle-disk-rep3-n240-r8","ambient",64,2.21699999999998,0.01400000000001,1.51900000000001
"saddle-disk-rep3-n240-r8","ambient",8,0.594999999999999,0.0149999999999864,0.643000000000001
"saddle-disk-rep3-n240-r8","geodesic",128,4.415,0.0140000000000029,0.588999999999999
"saddle-disk-rep3-n240-r8","geodesic",16,0.801,0.0140000000000011,0.574
"saddle-disk-rep3-n240-r8","geodesic",239,6.05,0.0169999999999959,0.551000000000002
"saddle-disk-rep3-n240-r8","geodesic",32,1.306,0.0129999999999981,0.565999999999999
"saddle-disk-rep3-n240-r8","geodesic",4,0.707,0.0139999999999998,1.79
"saddle-disk-rep3-n240-r8","geodesic",64,2.512,0.0130000000000017,0.501000000000001
"saddle-disk-rep3-n240-r8","geodesic",8,0.613,0.0129999999999999,0.58
"saddle-surface_area-rep1-n240-r1","ambient",128,5.006,0.0160000000000053,0.575000000000003
"saddle-surface_area-rep1-n240-r1","ambient",16,0.931999999999988,0.0159999999999911,1.04599999999999
"saddle-surface_area-rep1-n240-r1","ambient",239,5.81400000000001,0.0099999999999909,0.466999999999999
"saddle-surface_area-rep1-n240-r1","ambient",32,1.261,0.012999999999991,0.790999999999997
"saddle-surface_area-rep1-n240-r1","ambient",4,0.498999999999995,0.0130000000000052,1.54400000000001
"saddle-surface_area-rep1-n240-r1","ambient",64,2.587,0.0150000000000006,0.967000000000013
"saddle-surface_area-rep1-n240-r1","ambient",8,0.688999999999993,0.0159999999999911,1.179
"saddle-surface_area-rep1-n240-r1","geodesic",128,4.938,0.0160000000000053,1.209
"saddle-surface_area-rep1-n240-r1","geodesic",16,1.116,0.0169999999999995,1.139
"saddle-surface_area-rep1-n240-r1","geodesic",239,5.848,0.0160000000000018,0.835999999999999
"saddle-surface_area-rep1-n240-r1","geodesic",32,1.233,0.0150000000000006,0.863999999999999
"saddle-surface_area-rep1-n240-r1","geodesic",4,0.616,0.0139999999999993,3.108
"saddle-surface_area-rep1-n240-r1","geodesic",64,2.712,0.0200000000000031,1.266
"saddle-surface_area-rep1-n240-r1","geodesic",8,0.965,0.02,3.091
"saddle-surface_area-rep1-n240-r16","ambient",128,4.572,0.0150000000000148,2.70400000000001
"saddle-surface_area-rep1-n240-r16","ambient",16,1.012,0.021000000000015,4.108
"saddle-surface_area-rep1-n240-r16","ambient",239,6.79499999999996,0.0109999999999673,2.553
"saddle-surface_area-rep1-n240-r16","ambient",32,1.53699999999998,0.0240000000000009,3.91500000000002
"saddle-surface_area-rep1-n240-r16","ambient",4,0.731999999999999,0.0190000000000055,2.535
"saddle-surface_area-rep1-n240-r16","ambient",64,2.471,0.0200000000000102,2.904
"saddle-surface_area-rep1-n240-r16","ambient",8,0.822999999999979,0.0229999999999961,3.11800000000002
"saddle-surface_area-rep1-n240-r16","geodesic",128,4.368,0.0160000000000053,0.545999999999999
"saddle-surface_area-rep1-n240-r16","geodesic",16,0.808,0.0150000000000006,0.549000000000001
"saddle-surface_area-rep1-n240-r16","geodesic",239,7.20400000000001,0.0229999999999961,0.620000000000005
"saddle-surface_area-rep1-n240-r16","geodesic",32,1.256,0.0139999999999993,0.548000000000002
"saddle-surface_area-rep1-n240-r16","geodesic",4,0.711,0.0149999999999997,1.544
"saddle-surface_area-rep1-n240-r16","geodesic",64,2.372,0.0159999999999982,0.530000000000001
"saddle-surface_area-rep1-n240-r16","geodesic",8,0.636,0.0149999999999997,0.563
"saddle-surface_area-rep1-n240-r2","ambient",128,4.989,0.0160000000000196,0.560000000000002
"saddle-surface_area-rep1-n240-r2","ambient",16,0.962999999999994,0.0169999999999959,0.771000000000015
"saddle-surface_area-rep1-n240-r2","ambient",239,7.036,0.0109999999999957,0.582999999999998
"saddle-surface_area-rep1-n240-r2","ambient",32,1.46100000000001,0.0159999999999911,0.748999999999995
"saddle-surface_area-rep1-n240-r2","ambient",4,0.606000000000023,0.0180000000000007,1.262
"saddle-surface_area-rep1-n240-r2","ambient",64,2.62200000000001,0.0159999999999911,0.665999999999997
"saddle-surface_area-rep1-n240-r2","ambient",8,0.777000000000015,0.0159999999999911,1.05500000000001
"saddle-surface_area-rep1-n240-r2","geodesic",128,5.10599999999999,0.0190000000000055,0.804999999999993
"saddle-surface_area-rep1-n240-r2","geodesic",16,1.01,0.0169999999999995,0.907
"saddle-surface_area-rep1-n240-r2","geodesic",239,7.05800000000001,0.0190000000000055,0.775000000000006
"saddle-surface_area-rep1-n240-r2","geodesic",32,1.594,0.0249999999999986,0.852999999999998
"saddle-surface_area-rep1-n240-r2","geodesic",4,0.841,0.0170000000000003,3.047
"saddle-surface_area-rep1-n240-r2","geodesic",64,2.946,0.0160000000000053,0.947000000000003
"saddle-surface_area-rep1-n240-r2","geodesic",8,0.763,0.020999999999999,1.447
"saddle-surface_area-rep1-n240-r32","ambient",128,4.36699999999999,0.01400000000001,1.67999999999998
"saddle-surface_area-rep1-n240-r32","ambient",16,0.937999999999988,0.0250000000000057,2.12300000000002
"saddle-surface_area-rep1-n240-r32","ambient",239,6.65899999999999,0.0109999999999673,1.64499999999998
"saddle-surface_area-rep1-n240-r32","ambient",32,1.40799999999999,0.0169999999999959,2.244
"saddle-surface_area-rep1-n240-r32","ambient",4,0.751999999999981,0.0169999999999959,2.929
"saddle-surface_area-rep1-n240-r32","ambient",64,2.643,0.0169999999999959,1.86599999999999
"saddle-surface_area-rep1-n240-r32","ambient",8,0.77600000000001,0.0159999999999911,2.31299999999999
"saddle-surface_area-rep1-n240-r32","geodesic",128,4.40000000000001,0.0159999999999982,0.549
"saddle-surface_area-rep1-n240-r32","geodesic",16,0.808,0.0139999999999993,0.552
"saddle-surface_area-rep1-n240-r32","geodesic",239,7.167,0.0200000000000102,0.625
"saddle-surface_area-rep1-n240-r32","geodesic",32,1.255,0.014999999999997,0.550999999999998
"saddle-surface_area-rep1-n240-r32","geodesic",4,0.755,0.0150000000000001,1.582
"saddle-surface_area-rep1-n240-r32","geodesic",64,2.345,0.0160000000000018,0.524000000000001
"saddle-surface_area-rep1-n240-r32","geodesic",8,0.64,0.0149999999999997,0.609000000000001
"saddle-surface_area-rep1-n240-r4","ambient",128,4.02599999999998,0.0129999999999768,1.09700000000001
"saddle-surface_area-rep1-n240-r4","ambient",16,0.807999999999993,0.0150000000000148,0.587000000000018
"saddle-surface_area-rep1-n240-r4","ambient",239,6.303,0.0099999999999909,1.05099999999999
"saddle-surface_area-rep1-n240-r4","ambient",32,1.28400000000002,0.01400000000001,0.646999999999991
"saddle-surface_area-rep1-n240-r4","ambient",4,0.530000000000001,0.0150000000000148,0.79000000000002
"saddle-surface_area-rep1-n240-r4","ambient",64,2.26000000000002,0.0130000000000052,0.967999999999989
"saddle-surface_area-rep1-n240-r4","ambient",8,0.633999999999986,0.0149999999999864,0.698000000000008
"saddle-surface_area-rep1-n240-r4","geodesic",128,5.122,0.0189999999999984,0.686
"saddle-surface_area-rep1-n240-r4","geodesic",16,0.909000000000001,0.0169999999999995,0.671000000000001
"saddle-surface_area-rep1-n240-r4","geodesic",239,6.55500000000001,0.0180000000000007,0.641999999999996
"saddle-surface_area-rep1-n240-r4","geodesic",32,1.427,0.0169999999999995,0.673000000000002
"saddle-surface_area-rep1-n240-r4","geodesic",4,0.727,0.0169999999999999,2.316
"saddle-surface_area-rep1-n240-r4","geodesic",64,2.606,0.0169999999999959,0.677999999999997
"saddle-surface_area-rep1-n240-r4","geodesic",8,0.702,0.0169999999999995,0.896000000000001
"saddle-surface_area-rep1-n240-r64","ambient",128,4.10799999999999,0.0130000000000052,0.970000000000013
"saddle-surface_area-rep1-n240-r64","ambient",16,0.826000000000008,0.0139999999999958,1.05799999999999
"saddle-surface_area-rep1-n240-r64","ambient",239,5.615,0.00900000000000034,0.791000000000011
"saddle-surface_area-rep1-n240-r64","ambient",32,1.15599999999999,0.0130000000000052,0.828000000000003
"saddle-surface_area-rep1-n240-r64","ambient",4,0.620999999999995,0.0169999999999959,1.40899999999999
"saddle-surface_area-rep1-n240-r64","ambient",64,2.116,0.0139999999999958,0.971999999999994
"saddle-surface_area-rep1-n240-r64","ambient",8,0.665999999999997,0.01400000000001,1.33200000000001
"saddle-surface_area-rep1-n240-r64","geodesic",128,4.636,0.0169999999999959,0.585999999999999
"saddle-surface_area-rep1-n240-r64","geodesic",16,0.898,0.0170000000000003,0.614
"saddle-surface_area-rep1-n240-r64","geodesic",239,6.103,0.0180000000000007,0.530000000000001
"saddle-surface_area-rep1-n240-r64","geodesic",32,1.329,0.016,0.508
"saddle-surface_area-rep1-n240-r64","geodesic",4,0.714,0.0149999999999997,1.45
"saddle-surface_area-rep1-n240-r64","geodesic",64,2.54,0.016,0.58
"saddle-surface_area-rep1-n240-r64","geodesic",8,0.844,0.0190000000000001,1.75
"saddle-surface_area-rep1-n240-r8","ambient",128,4.16300000000001,0.01400000000001,1.88600000000001
"saddle-surface_area-rep1-n240-r8","ambient",16,0.823000000000008,0.0139999999999958,1.292
"saddle-surface_area-rep1-n240-r8","ambient",239,5.706,0.0099999999999909,1.661
"saddle-surface_area-rep1-n240-r8","ambient",32,1.197,0.012999999999991,1.767
"saddle-surface_area-rep1-n240-r8","ambient",4,0.538999999999987,0.0139999999999958,0.580999999999989
"saddle-surface_area-rep1-n240-r8","ambient",64,2.18299999999999,0.0150000000000006,1.95099999999999
"saddle-surface_area-rep1-n240-r8","ambient",8,0.625,0.0160000000000053,0.655999999999992
"saddle-surface_area-rep1-n240-r8","geodesic",128,4.441,0.0159999999999982,0.545999999999999
"saddle-surface_area-rep1-n240-r8","geodesic",16,0.895,0.016,0.636
"saddle-surface_area-rep1-n240-r8","geodesic",239,5.813,0.0180000000000007,0.506
"saddle-surface_area-rep1-n240-r8","geodesic",32,1.248,0.0149999999999997,0.501
"saddle-surface_area-rep1-n240-r8","geodesic",4,0.698,0.0149999999999997,1.594
"saddle-surface_area-rep1-n240-r8","geodesic",64,2.549,0.0149999999999988,0.597999999999999
"saddle-surface_area-rep1-n240-r8","geodesic",8,0.853,0.0169999999999999,1.632
"saddle-surface_area-rep1-n480-r64","ambient",128,17.3109999999999,0.114000000000033,4.80100000000004
"saddle-surface_area-rep1-n480-r64","ambient",16,4.60300000000007,0.232999999999947,5.79899999999998
"saddle-surface_area-rep1-n480-r64","ambient",479,49.457,0.0899999999999181,4.67099999999994
"saddle-surface_area-rep1-n480-r64","ambient",64,9.44600000000003,0.113000000000056,5.05099999999993
"saddle-surface_area-rep1-n480-r64","ambient",8,4.82000000000005,0.141999999999939,7.55899999999997
"saddle-surface_area-rep1-n480-r64","geodesic",128,18.846,0.11699999999999,2.583
"saddle-surface_area-rep1-n480-r64","geodesic",16,4.3,0.117000000000001,2.545
"saddle-surface_area-rep1-n480-r64","geodesic",479,49.891,0.12700000000001,2.99000000000001
"saddle-surface_area-rep1-n480-r64","geodesic",64,9.815,0.110999999999997,2.768
"saddle-surface_area-rep1-n480-r64","geodesic",8,4.337,0.217,3.266
"saddle-surface_area-rep2-n240-r1","ambient",128,4.43899999999999,0.0240000000000009,0.726999999999975
"saddle-surface_area-rep2-n240-r1","ambient",16,0.906999999999982,0.01400000000001,2.779
"saddle-surface_area-rep2-n240-r1","ambient",239,6.65599999999998,0.0120000000000005,0.495999999999981
"saddle-surface_area-rep2-n240-r1","ambient",32,1.494,0.0149999999999864,2.214
"saddle-surface_area-rep2-n240-r1","ambient",4,0.593000000000018,0.0169999999999959,2.285
"saddle-surface_area-rep2-n240-r1","ambient",64,2.33000000000001,0.0150000000000148,1.42500000000001
"saddle-surface_area-rep2-n240-r1","ambient",8,0.665999999999997,0.0150000000000148,2.90800000000002
"saddle-surface_area-rep2-n240-r1","geodesic",128,4.952,0.0160000000000053,2.839
"saddle-surface_area-rep2-n240-r1","geodesic",16,0.863999999999999,0.0140000000000011,2.925
"saddle-surface_area-rep2-n240-r1","geodesic",239,6.78800000000001,0.0180000000000007,2.77800000000001
"saddle-surface_area-rep2-n240-r1","geodesic",32,1.376,0.0159999999999982,2.847
"saddle-surface_area-rep2-n240-r1","geodesic",4,0.675,0.016,3.603
"saddle-surface_area-rep2-n240-r1","geodesic",64,2.583,0.0160000000000053,3.133
"saddle-surface_area-rep2-n240-r1","geodesic",8,0.702,0.0149999999999988,2.702
"saddle-surface_area-rep2-n240-r16","ambient",128,4.39600000000002,0.0159999999999911,3.483
"saddle-surface_area-rep2-n240-r16","ambient",16,0.925999999999988,0.0169999999999959,2.89500000000001
"saddle-surface_area-rep2-n240-r16","ambient",239,6.959,0.0120000000000005,3.363
"saddle-surface_area-rep2-n240-r16","ambient",32,1.376,0.0160000000000196,3.60599999999999
"saddle-surface_area-rep2-n240-r16","ambient",4,0.621999999999986,0.0180000000000007,1.285
"saddle-surface_area-rep2-n240-r16","ambient",64,2.447,0.0160000000000196,3.59999999999999
"saddle-surface_area-rep2-n240-r16","ambient",8,0.784999999999997,0.0159999999999911,2.833
"saddle-surface_area-rep2-n240-r16","geodesic",128,4.788,0.017000000000003,0.608000000000004
"saddle-surface_area-rep2-n240-r16","geodesic",16,0.907,0.0150000000000006,0.604000000000001
"saddle-surface_area-rep2-n240-r16","geodesic",239,6.71300000000001,0.0169999999999959,0.519999999999996
"saddle-surface_area-rep2-n240-r16","geodesic",32,1.417,0.0150000000000006,0.632000000000001
"saddle-surface_area-rep2-n240-r16","geodesic",4,0.774,0.0169999999999999,1.651
"saddle-surface_area-rep2-n240-r16","geodesic",64,2.562,0.0150000000000006,0.647999999999996
"saddle-surface_area-rep2-n240-r16","geodesic",8,0.712,0.016,0.608
"saddle-surface_area-rep2-n240-r2","ambient",128,4.72499999999999,0.0159999999999911,0.61699999999999
"saddle-surface_area-rep2-n240-r2","ambient",16,0.919999999999987,0.0200000000000102,0.873999999999995
"saddle-surface_area-rep2-n240-r2","ambient",239,6.91799999999998,0.0100000000000193,0.495000000000005
"saddle-surface_area-rep2-n240-r2","ambient",32,1.374,0.0149999999999864,0.85499999999999
"saddle-surface_area-rep2-n240-r2","ambient",4,0.570000000000022,0.0150000000000148,1.422
"saddle-surface_area-rep2-n240-r2","ambient",64,2.632,0.0159999999999911,0.449999999999989
"saddle-surface_area-rep2-n240-r2","ambient",8,0.677999999999997,0.0139999999999816,0.824000000000012
"saddle-surface_area-rep2-n240-r2","geodesic",128,5.144,0.0249999999999986,0.981999999999999
"saddle-surface_area-rep2-n240-r2","geodesic",16,0.876999999999999,0.0140000000000011,0.949
"saddle-surface_area-rep2-n240-r2","geodesic",239,7.137,0.0180000000000007,1.023
"saddle-surface_area-rep2-n240-r2","geodesic",32,1.412,0.0160000000000018,1.026
"saddle-surface_area-rep2-n240-r2","geodesic",4,0.702,0.0169999999999999,2.652
"saddle-surface_area-rep2-n240-r2","geodesic",64,2.535,0.0180000000000007,1.007
"saddle-surface_area-rep2-n240-r2","geodesic",8,0.665,0.016,0.888
"saddle-surface_area-rep2-n240-r32","ambient",128,4.45200000000003,0.0180000000000007,1.54900000000001
"saddle-surface_area-rep2-n240-r32","ambient",16,1.005,0.0159999999999911,2.87799999999999
"saddle-surface_area-rep2-n240-r32","ambient",239,7.52300000000002,0.0160000000000196,1.75399999999996
"saddle-surface_area-rep2-n240-r32","ambient",32,1.34899999999999,0.0160000000000196,2.35500000000002
"saddle-surface_area-rep2-n240-r32","ambient",4,0.659999999999997,0.0160000000000196,2.19999999999999
"saddle-surface_area-rep2-n240-r32","ambient",64,2.36500000000001,0.0169999999999959,1.643
"saddle-surface_area-rep2-n240-r32","ambient",8,0.740000000000009,0.0160000000000196,2.184
"saddle-surface_area-rep2-n240-r32","geodesic",128,4.70500000000001,0.0160000000000053,0.596000000000004
"saddle-surface_area-rep2-n240-r32","geodesic",16,0.897,0.0149999999999988,0.654999999999999
"saddle-surface_area-rep2-n240-r32","geodesic",239,7.34,0.0210000000000008,0.665999999999997
"saddle-surface_area-rep2-n240-r32","geodesic",32,1.406,0.0150000000000006,0.652000000000001
"saddle-surface_area-rep2-n240-r32","geodesic",4,0.803,0.0169999999999999,1.78
"saddle-surface_area-rep2-n240-r32","geodesic",64,2.608,0.0160000000000053,0.597999999999999
"saddle-surface_area-rep2-n240-r32","geodesic",8,0.711,0.016,0.618
"saddle-surface_area-rep2-n240-r4","ambient",128,4.40600000000001,0.0159999999999911,1.124
"saddle-surface_area-rep2-n240-r4","ambient",16,0.893000000000001,0.0139999999999816,0.653999999999996
"saddle-surface_area-rep2-n240-r4","ambient",239,6.66400000000002,0.0109999999999957,1.05099999999999
"saddle-surface_area-rep2-n240-r4","ambient",32,1.489,0.0159999999999911,0.804000000000002
"saddle-surface_area-rep2-n240-r4","ambient",4,0.71599999999998,0.01400000000001,1.65100000000001
"saddle-surface_area-rep2-n240-r4","ambient",64,2.49100000000001,0.0159999999999911,1.00200000000001
"saddle-surface_area-rep2-n240-r4","ambient",8,0.681999999999988,0.0159999999999911,0.782000000000011
"saddle-surface_area-rep2-n240-r4","geodesic",128,5.059,0.019999999999996,0.734000000000002
"saddle-surface_area-rep2-n240-r4","geodesic",16,0.859999999999999,0.0149999999999988,0.709
"saddle-surface_area-rep2-n240-r4","geodesic",239,6.69800000000001,0.0180000000000007,0.668999999999997
"saddle-surface_area-rep2-n240-r4","geodesic",32,1.444,0.0159999999999982,0.683
"saddle-surface_area-rep2-n240-r4","geodesic",4,0.685,0.0149999999999997,2.499
"saddle-surface_area-rep2-n240-r4","geodesic",64,2.516,0.0169999999999995,0.694999999999997
"saddle-surface_area-rep2-n240-r4","geodesic",8,0.665,0.0150000000000006,0.734999999999999
"saddle-surface_area-rep2-n240-r64","ambient",128,4.58599999999998,0.0160000000000196,1.251
"saddle-surface_area-rep2-n240-r64","ambient",16,1.02500000000001,0.0149999999999864,1.476
"saddle-surface_area-rep2-n240-r64","ambient",239,7.42599999999999,0.01400000000001,1.44900000000001
"saddle-surface_area-rep2-n240-r64","ambient",32,1.47299999999998,0.0160000000000196,1.25199999999998
"saddle-surface_area-rep2-n240-r64","ambient",4,0.753000000000014,0.0169999999999959,1.80799999999999
"saddle-surface_area-rep2-n240-r64","ambient",64,2.44600000000003,0.0159999999999911,1.255
"saddle-surface_area-rep2-n240-r64","ambient",8,0.774999999999977,0.0169999999999959,1.607
"saddle-surface_area-rep2-n240-r64","geodesic",128,4.778,0.0160000000000053,0.640000000000001
"saddle-surface_area-rep2-n240-r64","geodesic",16,0.913,0.0150000000000006,0.655000000000001
"saddle-surface_area-rep2-n240-r64","geodesic",239,7.129,0.0189999999999912,0.686999999999998
"saddle-surface_area-rep2-n240-r64","geodesic",32,1.461,0.0150000000000006,0.628
"saddle-surface_area-rep2-n240-r64","geodesic",4,0.846,0.0169999999999999,1.741
"saddle-surface_area-rep2-n240-r64","geodesic",64,2.762,0.0159999999999982,0.631
"saddle-surface_area-rep2-n240-r64","geodesic",8,0.721,0.016,0.663
"saddle-surface_area-rep2-n240-r8","ambient",128,4.38400000000001,0.0150000000000148,2.87199999999999
"saddle-surface_area-rep2-n240-r8","ambient",16,0.890999999999991,0.0150000000000148,1.768
"saddle-surface_area-rep2-n240-r8","ambient",239,6.63999999999999,0.0110000000000241,2.81200000000001
"saddle-surface_area-rep2-n240-r8","ambient",32,1.48599999999999,0.0159999999999911,1.88900000000001
"saddle-surface_area-rep2-n240-r8","ambient",4,0.632999999999981,0.0150000000000148,1.416
"saddle-surface_area-rep2-n240-r8","ambient",64,2.41399999999999,0.0160000000000196,1.98699999999999
"saddle-surface_area-rep2-n240-r8","ambient",8,0.675999999999988,0.01400000000001,0.634999999999991
"saddle-surface_area-rep2-n240-r8","geodesic",128,5.063,0.0150000000000006,0.650000000000006
"saddle-surface_area-rep2-n240-r8","geodesic",16,0.890000000000001,0.0140000000000011,0.613
"saddle-surface_area-rep2-n240-r8","geodesic",239,6.75500000000001,0.0180000000000007,0.611000000000004
"saddle-surface_area-rep2-n240-r8","geodesic",32,1.472,0.0130000000000017,0.642999999999997
"saddle-surface_area-rep2-n240-r8","geodesic",4,0.706,0.0139999999999998,2.299
"saddle-surface_area-rep2-n240-r8","geodesic",64,2.652,0.0180000000000007,0.602999999999994
"saddle-surface_area-rep2-n240-r8","geodesic",8,0.685999999999999,0.016,0.666
"saddle-surface_area-rep3-n240-r1","ambient",128,4.73000000000002,0.0159999999999911,0.625
"saddle-surface_area-rep3-n240-r1","ambient",16,0.927999999999997,0.0159999999999911,1.17599999999999
"saddle-surface_area-rep3-n240-r1","ambient",239,6.78699999999998,0.0120000000000005,0.415999999999997
"saddle-surface_area-rep3-n240-r1","ambient",32,1.42899999999997,0.0149999999999864,0.980999999999995
"saddle-surface_area-rep3-n240-r1","ambient",4,0.585999999999984,0.0160000000000196,1.839
"saddle-surface_area-rep3-n240-r1","ambient",64,2.542,0.0149999999999864,0.98599999999999
"saddle-surface_area-rep3-n240-r1","ambient",8,0.681000000000012,0.0149999999999864,1.25899999999999
"saddle-surface_area-rep3-n240-r1","geodesic",128,4.631,0.0180000000000007,1.102
"saddle-surface_area-rep3-n240-r1","geodesic",16,0.885000000000002,0.0150000000000006,1.168
"saddle-surface_area-rep3-n240-r1","geodesic",239,7.10000000000001,0.0200000000000102,1.12100000000001
"saddle-surface_area-rep3-n240-r1","geodesic",32,1.449,0.0150000000000006,1.027
"saddle-surface_area-rep3-n240-r1","geodesic",4,0.696,0.016,2.887
"saddle-surface_area-rep3-n240-r1","geodesic",64,2.488,0.014999999999997,1.007
"saddle-surface_area-rep3-n240-r1","geodesic",8,0.673,0.0190000000000001,1.128
"saddle-surface_area-rep3-n240-r16","ambient",128,4.833,0.0150000000000432,2.03399999999999
"saddle-surface_area-rep3-n240-r16","ambient",16,0.948000000000008,0.0160000000000196,3.34099999999998
"saddle-surface_area-rep3-n240-r16","ambient",239,7.03100000000001,0.0159999999999627,1.90300000000002
"saddle-surface_area-rep3-n240-r16","ambient",32,1.476,0.0159999999999911,1.77699999999999
"saddle-surface_area-rep3-n240-r16","ambient",4,0.64500000000001,0.0169999999999959,1.244
"saddle-surface_area-rep3-n240-r16","ambient",64,2.40699999999998,0.0159999999999911,1.80500000000001
"saddle-surface_area-rep3-n240-r16","ambient",8,0.734000000000009,0.0159999999999911,3.13899999999998
"saddle-surface_area-rep3-n240-r16","geodesic",128,4.98899999999999,0.0169999999999959,0.552999999999997
"saddle-surface_area-rep3-n240-r16","geodesic",16,1.01,0.0169999999999995,0.626999999999999
"saddle-surface_area-rep3-n240-r16","geodesic",239,7.01599999999999,0.018999999999977,0.554000000000002
"saddle-surface_area-rep3-n240-r16","geodesic",32,1.637,0.0190000000000019,0.625999999999998
"saddle-surface_area-rep3-n240-r16","geodesic",4,1.091,0.0199999999999996,3.192
"saddle-surface_area-rep3-n240-r16","geodesic",64,2.707,0.0150000000000006,0.582999999999998
"saddle-surface_area-rep3-n240-r16","geodesic",8,0.809999999999999,0.0210000000000008,0.622
"saddle-surface_area-rep3-n240-r2","ambient",128,4.71100000000001,0.0190000000000055,0.588000000000022
"saddle-surface_area-rep3-n240-r2","ambient",16,0.921999999999997,0.0169999999999959,0.663000000000011
"saddle-surface_area-rep3-n240-r2","ambient",239,6.869,0.0129999999999768,0.590000000000003
"saddle-surface_area-rep3-n240-r2","ambient",32,1.517,0.0170000000000243,0.684000000000026
"saddle-surface_area-rep3-n240-r2","ambient",4,0.597999999999985,0.0169999999999959,1.29300000000001
"saddle-surface_area-rep3-n240-r2","ambient",64,2.84700000000001,0.0200000000000102,0.554999999999978
"saddle-surface_area-rep3-n240-r2","ambient",8,0.687000000000012,0.0169999999999959,0.780000000000001
"saddle-surface_area-rep3-n240-r2","geodesic",128,4.91699999999999,0.0190000000000055,0.753999999999991
"saddle-surface_area-rep3-n240-r2","geodesic",16,0.998999999999999,0.0170000000000012,0.783
"saddle-surface_area-rep3-n240-r2","geodesic",239,6.851,0.0210000000000008,0.712000000000003
"saddle-surface_area-rep3-n240-r2","geodesic",32,1.689,0.0159999999999982,0.792999999999999
"saddle-surface_area-rep3-n240-r2","geodesic",4,0.897,0.0169999999999999,2.806
"saddle-surface_area-rep3-n240-r2","geodesic",64,2.909,0.017000000000003,0.746000000000002
"saddle-surface_area-rep3-n240-r2","geodesic",8,0.684000000000001,0.016,0.832000000000001
"saddle-surface_area-rep3-n240-r32","ambient",128,4.553,0.0150000000000148,1.678
"saddle-surface_area-rep3-n240-r32","ambient",16,0.924000000000007,0.0159999999999911,1.727
"saddle-surface_area-rep3-n240-r32","ambient",239,6.49400000000003,0.0110000000000241,1.58300000000003
"saddle-surface_area-rep3-n240-r32","ambient",32,1.37800000000001,0.0199999999999818,1.99600000000001
"saddle-surface_area-rep3-n240-r32","ambient",4,0.701999999999998,0.0169999999999959,3.06799999999998
"saddle-surface_area-rep3-n240-r32","ambient",64,2.40099999999998,0.0200000000000102,1.892
"saddle-surface_area-rep3-n240-r32","ambient",8,0.729000000000013,0.0160000000000196,1.822
"saddle-surface_area-rep3-n240-r32","geodesic",128,5.262,0.0220000000000056,0.614000000000004
"saddle-surface_area-rep3-n240-r32","geodesic",16,0.911999999999999,0.016,0.634
"saddle-surface_area-rep3-n240-r32","geodesic",239,6.749,0.0190000000000055,0.591999999999985
"saddle-surface_area-rep3-n240-r32","geodesic",32,1.42,0.0150000000000006,0.591999999999999
"saddle-surface_area-rep3-n240-r32","geodesic",4,0.829,0.016,1.67
"saddle-surface_area-rep3-n240-r32","geodesic",64,2.927,0.0189999999999984,0.606999999999999
"saddle-surface_area-rep3-n240-r32","geodesic",8,0.713,0.0169999999999995,0.556000000000001
"saddle-surface_area-rep3-n240-r4","ambient",128,4.66399999999999,0.0160000000000196,0.947000000000003
"saddle-surface_area-rep3-n240-r4","ambient",16,0.932000000000016,0.0159999999999911,0.727000000000004
"saddle-surface_area-rep3-n240-r4","ambient",239,7.05400000000003,0.0129999999999768,1.05900000000003
