"case","surface","sampling","replicate","n","radius","regime","k","start","initialization","initial_raw_stress","raw_stress","normalized_stress","iterations","converged","termination","backend_stress","warnings","error","selected","initialization_description"
"saddle-surface_area-rep2-n240-r8","saddle","surface_area",2,240,8,"ambient",16,3,"random",20110046.616346,50601.5780218639,0.000994828877943406,535,TRUE,"stress_tolerance",0.0315409080075925,"","",FALSE,"Gaussian"
"saddle-surface_area-rep2-n240-r8","saddle","surface_area",2,240,8,"ambient",239,1,"supplied",8.22825322853404e-23,3.12810587488497e-21,6.64746250127266e-29,1,TRUE,"stress_tolerance",8.10161829011153e-15,"","",TRUE,"classical"
"saddle-surface_area-rep2-n240-r8","saddle","surface_area",2,240,8,"ambient",239,2,"random",19110217.3874492,33.5084221545102,7.12079413735033e-07,891,TRUE,"stress_tolerance",0.000843847980231732,"","",FALSE,"Gaussian"
"saddle-surface_area-rep2-n240-r8","saddle","surface_area",2,240,8,"ambient",239,3,"random",19673960.6207762,41.276257769336,8.77151818669228e-07,592,TRUE,"stress_tolerance",0.000936563835878423,"","",FALSE,"Gaussian"
"saddle-surface_area-rep2-n240-r8","saddle","surface_area",2,240,8,"ambient",32,1,"supplied",45728.9845835554,19839.8188973088,0.000409047355552909,60,TRUE,"stress_tolerance",0.0202249191729636,"","",TRUE,"classical"
"saddle-surface_area-rep2-n240-r8","saddle","surface_area",2,240,8,"ambient",32,2,"random",19366592.2211551,19849.4495417247,0.000409245915310484,364,TRUE,"stress_tolerance",0.0202298273672934,"","",FALSE,"Gaussian"
"saddle-surface_area-rep2-n240-r8","saddle","surface_area",2,240,8,"ambient",32,3,"random",19935451.0008585,19895.2247494399,0.000410189685400459,591,TRUE,"stress_tolerance",0.0202531401367903,"","",FALSE,"Gaussian"
"saddle-surface_area-rep2-n240-r8","saddle","surface_area",2,240,8,"ambient",4,1,"supplied",469890.338105312,358681.996439086,0.00313521011934403,201,TRUE,"stress_tolerance",0.0559929470499994,"","",FALSE,"classical"
"saddle-surface_area-rep2-n240-r8","saddle","surface_area",2,240,8,"ambient",4,2,"random",40123451.5272635,356968.917064099,0.00312023623204269,188,TRUE,"stress_tolerance",0.055859074751044,"","",TRUE,"Gaussian"
"saddle-surface_area-rep2-n240-r8","saddle","surface_area",2,240,8,"ambient",4,3,"random",41131678.6386909,357240.531897635,0.00312261039518196,291,TRUE,"stress_tolerance",0.0558803220747872,"","",FALSE,"Gaussian"
"saddle-surface_area-rep2-n240-r8","saddle","surface_area",2,240,8,"ambient",64,1,"supplied",11262.8924298969,3419.08292491603,7.18491204249121e-05,44,TRUE,"stress_tolerance",0.00847638604742127,"","",TRUE,"classical"
"saddle-surface_area-rep2-n240-r8","saddle","surface_area",2,240,8,"ambient",64,2,"random",19258530.394727,3428.34548259779,7.20437651986525e-05,485,TRUE,"stress_tolerance",0.00848785987152583,"","",FALSE,"Gaussian"
"saddle-surface_area-rep2-n240-r8","saddle","surface_area",2,240,8,"ambient",64,3,"random",19821355.6027708,3450.00964287829,7.24990191059372e-05,528,TRUE,"stress_tolerance",0.00851463558268608,"","",FALSE,"Gaussian"
"saddle-surface_area-rep2-n240-r8","saddle","surface_area",2,240,8,"ambient",8,1,"supplied",322464.830972922,276327.786985573,0.00435364474242862,32,TRUE,"stress_tolerance",0.0659821547270822,"","",TRUE,"classical"
"saddle-surface_area-rep2-n240-r8","saddle","surface_area",2,240,8,"ambient",8,2,"random",22573166.3455684,276333.776881985,0.00435373911542421,109,TRUE,"stress_tolerance",0.0659828698635046,"","",FALSE,"Gaussian"
"saddle-surface_area-rep2-n240-r8","saddle","surface_area",2,240,8,"ambient",8,3,"random",23375678.6637421,276328.654274054,0.00435365840687394,140,TRUE,"stress_tolerance",0.065982258273523,"","",FALSE,"Gaussian"
"saddle-surface_area-rep2-n240-r8","saddle","surface_area",2,240,8,"geodesic",128,1,"supplied",226070.619939319,179305.85391152,0.00281534131994356,29,TRUE,"stress_tolerance",0.0530597900480539,"","",TRUE,"classical"
"saddle-surface_area-rep2-n240-r8","saddle","surface_area",2,240,8,"geodesic",128,2,"random",23521003.3015173,179308.255296473,0.00281537902489371,139,TRUE,"stress_tolerance",0.0530601453531151,"","",FALSE,"Gaussian"
"saddle-surface_area-rep2-n240-r8","saddle","surface_area",2,240,8,"geodesic",128,3,"random",24378461.9573062,179307.973618645,0.00281537460217572,116,TRUE,"stress_tolerance",0.0530601036766395,"","",FALSE,"Gaussian"
"saddle-surface_area-rep2-n240-r8","saddle","surface_area",2,240,8,"geodesic",16,1,"supplied",222328.597031719,177049.203140585,0.00269281767149016,27,TRUE,"stress_tolerance",0.0518923662159491,"","",TRUE,"classical"
"saddle-surface_area-rep2-n240-r8","saddle","surface_area",2,240,8,"geodesic",16,2,"random",24203041.7351329,177052.244951754,0.00269286393570781,136,TRUE,"stress_tolerance",0.0518928119849737,"","",FALSE,"Gaussian"
"saddle-surface_area-rep2-n240-r8","saddle","surface_area",2,240,8,"geodesic",16,3,"random",25071354.0785379,177052.033198725,0.0026928607150647,115,TRUE,"stress_tolerance",0.051892780953276,"","",FALSE,"Gaussian"
"saddle-surface_area-rep2-n240-r8","saddle","surface_area",2,240,8,"geodesic",239,1,"supplied",226008.909030071,179212.786940889,0.00281410535343507,29,TRUE,"stress_tolerance",0.0530481418471474,"","",TRUE,"classical"
"saddle-surface_area-rep2-n240-r8","saddle","surface_area",2,240,8,"geodesic",239,2,"random",23518697.1791847,179215.197617345,0.00281414320730496,139,TRUE,"stress_tolerance",0.0530484986338443,"","",FALSE,"Gaussian"
"saddle-surface_area-rep2-n240-r8","saddle","surface_area",2,240,8,"geodesic",239,3,"random",24376097.4118576,179214.910684952,0.00281413870172254,116,TRUE,"stress_tolerance",0.0530484561671928,"","",FALSE,"Gaussian"
"saddle-surface_area-rep2-n240-r8","saddle","surface_area",2,240,8,"geodesic",32,1,"supplied",224923.178666338,178504.310976618,0.0027792865932089,29,TRUE,"stress_tolerance",0.0527189396062639,"","",TRUE,"classical"
"saddle-surface_area-rep2-n240-r8","saddle","surface_area",2,240,8,"geodesic",32,2,"random",23690687.4642343,178507.137530771,0.00277933060225281,137,TRUE,"stress_tolerance",0.0527193569977179,"","",FALSE,"Gaussian"
"saddle-surface_area-rep2-n240-r8","saddle","surface_area",2,240,8,"geodesic",32,3,"random",24546362.4678291,178506.246746113,0.0027793167328631,116,TRUE,"stress_tolerance",0.0527192254577314,"","",FALSE,"Gaussian"
"saddle-surface_area-rep2-n240-r8","saddle","surface_area",2,240,8,"geodesic",4,1,"supplied",469590.653897872,361333.148845747,0.00307042948668987,196,TRUE,"stress_tolerance",0.0554114562765669,"","",FALSE,"classical"
"saddle-surface_area-rep2-n240-r8","saddle","surface_area",2,240,8,"geodesic",4,2,"random",40989319.8919982,359381.656745192,0.00305384667687093,195,TRUE,"stress_tolerance",0.0552616202881436,"","",FALSE,"Gaussian"
"saddle-surface_area-rep2-n240-r8","saddle","surface_area",2,240,8,"geodesic",4,3,"random",42134578.0043714,358685.234668655,0.0030479288282434,262,TRUE,"stress_tolerance",0.0552080503934289,"","",TRUE,"Gaussian"
"saddle-surface_area-rep2-n240-r8","saddle","surface_area",2,240,8,"geodesic",64,1,"supplied",226437.950574674,179655.057008972,0.00281696951879519,29,TRUE,"stress_tolerance",0.0530751308881589,"","",TRUE,"classical"
"saddle-surface_area-rep2-n240-r8","saddle","surface_area",2,240,8,"geodesic",64,2,"random",23550689.0457663,179657.924736969,0.00281701448442259,138,TRUE,"stress_tolerance",0.0530755544900154,"","",FALSE,"Gaussian"
"saddle-surface_area-rep2-n240-r8","saddle","surface_area",2,240,8,"geodesic",64,3,"random",24407029.7019771,179657.049645574,0.00281700076309559,116,TRUE,"stress_tolerance",0.0530754252276473,"","",FALSE,"Gaussian"
"saddle-surface_area-rep2-n240-r8","saddle","surface_area",2,240,8,"geodesic",8,1,"supplied",228669.910783663,179658.619675854,0.00253870768787847,31,TRUE,"stress_tolerance",0.050385590081674,"","",FALSE,"classical"
"saddle-surface_area-rep2-n240-r8","saddle","surface_area",2,240,8,"geodesic",8,2,"random",25912259.1031155,179662.880291552,0.00253876789349425,140,TRUE,"stress_tolerance",0.0503861875268834,"","",FALSE,"Gaussian"
"saddle-surface_area-rep2-n240-r8","saddle","surface_area",2,240,8,"geodesic",8,3,"random",26797363.2239087,179658.487626269,0.00253870582192126,117,TRUE,"stress_tolerance",0.050385571564896,"","",TRUE,"Gaussian"
"saddle-surface_area-rep3-n240-r1","saddle","surface_area",3,240,1,"ambient",128,1,"supplied",16.6965271702301,14.1170759900989,0.000309685213267022,26,TRUE,"stress_tolerance",0.0175978752486493,"","",TRUE,"classical"
"saddle-surface_area-rep3-n240-r1","saddle","surface_area",3,240,1,"ambient",128,2,"random",12566.3791218041,14.1173827530007,0.00030969194270127,111,TRUE,"stress_tolerance",0.0175980664478026,"","",FALSE,"Gaussian"
"saddle-surface_area-rep3-n240-r1","saddle","surface_area",3,240,1,"ambient",128,3,"random",13317.6826512072,14.1176727108612,0.000309698303484619,105,TRUE,"stress_tolerance",0.0175982471708016,"","",FALSE,"Gaussian"
"saddle-surface_area-rep3-n240-r1","saddle","surface_area",3,240,1,"ambient",16,1,"supplied",52.5914119362536,35.8835944616502,0.000678408701847377,62,TRUE,"stress_tolerance",0.0260462800001723,"","",FALSE,"classical"
"saddle-surface_area-rep3-n240-r1","saddle","surface_area",3,240,1,"ambient",16,2,"random",15183.0452860895,35.8784312115431,0.000678311086381173,210,TRUE,"stress_tolerance",0.0260444060477712,"","",TRUE,"Gaussian"
"saddle-surface_area-rep3-n240-r1","saddle","surface_area",3,240,1,"ambient",16,3,"random",16048.050988008,35.8866384335895,0.000678466250626501,274,TRUE,"stress_tolerance",0.0260473847175969,"","",FALSE,"Gaussian"
"saddle-surface_area-rep3-n240-r1","saddle","surface_area",3,240,1,"ambient",239,1,"supplied",2.37831240572624e-26,2.0105186335779e-24,4.60590440721562e-29,1,TRUE,"stress_tolerance",6.78753121902321e-15,"","",TRUE,"classical"
"saddle-surface_area-rep3-n240-r1","saddle","surface_area",3,240,1,"ambient",239,2,"random",11743.9657029744,0.00183157991873244,4.19597305837679e-08,95,TRUE,"stress_tolerance",0.000204840744452596,"","",FALSE,"Gaussian"
"saddle-surface_area-rep3-n240-r1","saddle","surface_area",3,240,1,"ambient",239,3,"random",12459.4506308739,0.00190979067940354,4.37514637278952e-08,95,TRUE,"stress_tolerance",0.000209168505593175,"","",FALSE,"Gaussian"
"saddle-surface_area-rep3-n240-r1","saddle","surface_area",3,240,1,"ambient",32,1,"supplied",47.4591239967597,31.1432677591666,0.000608854572488048,40,TRUE,"stress_tolerance",0.0246749786724943,"","",TRUE,"classical"
"saddle-surface_area-rep3-n240-r1","saddle","surface_area",3,240,1,"ambient",32,2,"random",14677.2227738941,31.1464083950196,0.000608915972290868,209,TRUE,"stress_tolerance",0.0246762228124744,"","",FALSE,"Gaussian"
"saddle-surface_area-rep3-n240-r1","saddle","surface_area",3,240,1,"ambient",32,3,"random",15519.0757899543,31.1517836101854,0.000609021058383861,238,TRUE,"stress_tolerance",0.0246783520192062,"","",FALSE,"Gaussian"
"saddle-surface_area-rep3-n240-r1","saddle","surface_area",3,240,1,"ambient",4,1,"supplied",264.614174456873,155.154965012285,0.00196258821118767,139,TRUE,"stress_tolerance",0.0443011084645483,"","",TRUE,"classical"
"saddle-surface_area-rep3-n240-r1","saddle","surface_area",3,240,1,"ambient",4,2,"random",22972.6577451191,177.897753847534,0.00225026659295299,253,TRUE,"stress_tolerance",0.0474369749557558,"","",FALSE,"Gaussian"
"saddle-surface_area-rep3-n240-r1","saddle","surface_area",3,240,1,"ambient",4,3,"random",24171.6300130589,157.667448232594,0.00199436914677419,485,TRUE,"stress_tolerance",0.0446583603233951,"","",FALSE,"Gaussian"
"saddle-surface_area-rep3-n240-r1","saddle","surface_area",3,240,1,"ambient",64,1,"supplied",41.3441702224979,27.8945492060123,0.000559669249765772,35,TRUE,"stress_tolerance",0.023657329726023,"","",TRUE,"classical"
"saddle-surface_area-rep3-n240-r1","saddle","surface_area",3,240,1,"ambient",64,2,"random",14241.4294107931,27.8967276553776,0.000559712957628298,184,TRUE,"stress_tolerance",0.0236582534779789,"","",FALSE,"Gaussian"
"saddle-surface_area-rep3-n240-r1","saddle","surface_area",3,240,1,"ambient",64,3,"random",15064.5381818885,27.8995924231052,0.000559770435610575,188,TRUE,"stress_tolerance",0.023659468202193,"","",FALSE,"Gaussian"
"saddle-surface_area-rep3-n240-r1","saddle","surface_area",3,240,1,"ambient",8,1,"supplied",107.432202730513,70.705171581024,0.0012168460478878,54,TRUE,"stress_tolerance",0.034883320482543,"","",TRUE,"classical"
"saddle-surface_area-rep3-n240-r1","saddle","surface_area",3,240,1,"ambient",8,2,"random",16570.062284053,70.7155128599419,0.00121702402276715,270,TRUE,"stress_tolerance",0.0348858713918275,"","",FALSE,"Gaussian"
"saddle-surface_area-rep3-n240-r1","saddle","surface_area",3,240,1,"ambient",8,3,"random",17443.0848170717,70.7153810130963,0.0012170217536642,249,TRUE,"stress_tolerance",0.0348858388700085,"","",FALSE,"Gaussian"
"saddle-surface_area-rep3-n240-r1","saddle","surface_area",3,240,1,"geodesic",128,1,"supplied",51.2750136805424,32.7240912825409,0.000641608831173757,41,TRUE,"stress_tolerance",0.0253299986414087,"","",TRUE,"classical"
"saddle-surface_area-rep3-n240-r1","saddle","surface_area",3,240,1,"geodesic",128,2,"random",14630.7256934467,32.7293466558311,0.000641711871282189,222,TRUE,"stress_tolerance",0.0253320325138391,"","",FALSE,"Gaussian"
"saddle-surface_area-rep3-n240-r1","saddle","surface_area",3,240,1,"geodesic",128,3,"random",15462.741696654,32.7363078838937,0.000641848357437364,274,TRUE,"stress_tolerance",0.0253347263146334,"","",FALSE,"Gaussian"
"saddle-surface_area-rep3-n240-r1","saddle","surface_area",3,240,1,"geodesic",16,1,"supplied",54.4825398740178,36.896915368058,0.00069467910262995,73,TRUE,"stress_tolerance",0.0263567657847081,"","",FALSE,"classical"
"saddle-surface_area-rep3-n240-r1","saddle","surface_area",3,240,1,"geodesic",16,2,"random",15250.3925773887,36.888937921257,0.000694528906725233,216,TRUE,"stress_tolerance",0.0263539163451134,"","",TRUE,"Gaussian"
"saddle-surface_area-rep3-n240-r1","saddle","surface_area",3,240,1,"geodesic",16,3,"random",16117.4634814259,36.8988809054614,0.000694716108914782,294,TRUE,"stress_tolerance",0.0263574678016456,"","",FALSE,"Gaussian"
"saddle-surface_area-rep3-n240-r1","saddle","surface_area",3,240,1,"geodesic",239,1,"supplied",51.2552228082884,32.6735890796661,0.000640765014722556,41,TRUE,"stress_tolerance",0.0253133366967406,"","",TRUE,"classical"
"saddle-surface_area-rep3-n240-r1","saddle","surface_area",3,240,1,"geodesic",239,2,"random",14626.061788423,32.6787620453278,0.000640866462268166,222,TRUE,"stress_tolerance",0.0253153404533333,"","",FALSE,"Gaussian"
"saddle-surface_area-rep3-n240-r1","saddle","surface_area",3,240,1,"geodesic",239,3,"random",15457.9303414299,32.6857262652495,0.000641003038279749,274,TRUE,"stress_tolerance",0.025318037804691,"","",FALSE,"Gaussian"
"saddle-surface_area-rep3-n240-r1","saddle","surface_area",3,240,1,"geodesic",32,1,"supplied",51.7332974796981,33.4078918895592,0.00064761237764401,42,TRUE,"stress_tolerance",0.0254482293616671,"","",TRUE,"classical"
"saddle-surface_area-rep3-n240-r1","saddle","surface_area",3,240,1,"geodesic",32,2,"random",14809.97676737,33.4128145740846,0.000647707803941498,223,TRUE,"stress_tolerance",0.0254501042029597,"","",FALSE,"Gaussian"
"saddle-surface_area-rep3-n240-r1","saddle","surface_area",3,240,1,"geodesic",32,3,"random",15655.6916332976,33.4207612969253,0.000647861851257334,279,TRUE,"stress_tolerance",0.0254531304804996,"","",FALSE,"Gaussian"
"saddle-surface_area-rep3-n240-r1","saddle","surface_area",3,240,1,"geodesic",4,1,"supplied",265.411279145789,153.702582437232,0.00201382432392903,138,TRUE,"stress_tolerance",0.0448756540222983,"","",TRUE,"classical"
"saddle-surface_area-rep3-n240-r1","saddle","surface_area",3,240,1,"geodesic",4,2,"random",21941.435438077,175.025802074687,0.00229320296343838,290,TRUE,"stress_tolerance",0.0478873987959084,"","",FALSE,"Gaussian"
"saddle-surface_area-rep3-n240-r1","saddle","surface_area",3,240,1,"geodesic",4,3,"random",23180.8629124744,155.420576000842,0.00203633362189846,460,TRUE,"stress_tolerance",0.0451257534219483,"","",FALSE,"Gaussian"
"saddle-surface_area-rep3-n240-r1","saddle","surface_area",3,240,1,"geodesic",64,1,"supplied",51.3174816611845,32.8370937232295,0.00064249883132754,41,TRUE,"stress_tolerance",0.0253475606583266,"","",TRUE,"classical"
"saddle-surface_area-rep3-n240-r1","saddle","surface_area",3,240,1,"geodesic",64,2,"random",14664.2784535538,32.8423286203958,0.000642601258641596,223,TRUE,"stress_tolerance",0.0253495810348336,"","",FALSE,"Gaussian"
"saddle-surface_area-rep3-n240-r1","saddle","surface_area",3,240,1,"geodesic",64,3,"random",15498.5055146584,32.8495370738733,0.000642742301054607,275,TRUE,"stress_tolerance",0.0253523628298155,"","",FALSE,"Gaussian"
"saddle-surface_area-rep3-n240-r1","saddle","surface_area",3,240,1,"geodesic",8,1,"supplied",108.248593136231,71.0613689288023,0.00122011750341571,54,TRUE,"stress_tolerance",0.0349301804091491,"","",TRUE,"classical"
"saddle-surface_area-rep3-n240-r1","saddle","surface_area",3,240,1,"geodesic",8,2,"random",16609.0349473571,71.0716295485872,0.00122029367736203,277,TRUE,"stress_tolerance",0.0349327021193899,"","",FALSE,"Gaussian"
"saddle-surface_area-rep3-n240-r1","saddle","surface_area",3,240,1,"geodesic",8,3,"random",17481.561971147,71.0719298741676,0.00122029883392604,254,TRUE,"stress_tolerance",0.034932775926428,"","",FALSE,"Gaussian"
"saddle-surface_area-rep3-n240-r16","saddle","surface_area",3,240,16,"ambient",128,1,"supplied",482.806729159229,160.497948881154,1.80886351932343e-07,13,TRUE,"stress_tolerance",0.000425307361725863,"","",TRUE,"classical"
"saddle-surface_area-rep3-n240-r16","saddle","surface_area",3,240,16,"ambient",128,2,"random",361733465.765487,1414.50027714992,1.59418731967971e-06,426,TRUE,"stress_tolerance",0.00126261130982019,"","",FALSE,"Gaussian"
"saddle-surface_area-rep3-n240-r16","saddle","surface_area",3,240,16,"ambient",128,3,"random",385189579.578907,4082.19523543796,4.6007653628069e-06,444,TRUE,"stress_tolerance",0.00214493947765733,"","",FALSE,"Gaussian"
"saddle-surface_area-rep3-n240-r16","saddle","surface_area",3,240,16,"ambient",16,1,"supplied",301927.792546002,116488.755078461,0.000126863978892153,212,TRUE,"stress_tolerance",0.0112633910920361,"","",TRUE,"classical"
"saddle-surface_area-rep3-n240-r16","saddle","surface_area",3,240,16,"ambient",16,2,"random",368668904.349216,119598.248266713,0.000130250423171122,458,TRUE,"stress_tolerance",0.011412730749962,"","",FALSE,"Gaussian"
"saddle-surface_area-rep3-n240-r16","saddle","surface_area",3,240,16,"ambient",16,3,"random",392761524.020934,128479.90395613,0.000139923135177964,1000,FALSE,"iteration_limit",0.011828910988674,"Iteration limit reached! You may want to increase the itmax argument!","",FALSE,"Gaussian"
"saddle-surface_area-rep3-n240-r16","saddle","surface_area",3,240,16,"ambient",239,1,"supplied",2.69335246676944e-22,7.01487032720352e-20,7.9085679974723e-29,1,TRUE,"stress_tolerance",8.88707949892014e-15,"","",TRUE,"classical"
"saddle-surface_area-rep3-n240-r16","saddle","surface_area",3,240,16,"ambient",239,2,"random",361603155.607995,1333.85252289525,1.50378594099007e-06,430,TRUE,"stress_tolerance",0.00122628950129902,"","",FALSE,"Gaussian"
"saddle-surface_area-rep3-n240-r16","saddle","surface_area",3,240,16,"ambient",239,3,"random",385053560.613038,3990.40036797298,4.49877918981199e-06,452,TRUE,"stress_tolerance",0.00212103257632174,"","",FALSE,"Gaussian"
"saddle-surface_area-rep3-n240-r16","saddle","surface_area",3,240,16,"ambient",32,1,"supplied",159897.172880441,30518.1984627905,3.40608495485706e-05,74,TRUE,"stress_tolerance",0.00583616736810868,"","",TRUE,"classical"
"saddle-surface_area-rep3-n240-r16","saddle","surface_area",3,240,16,"ambient",32,2,"random",363484001.554032,31673.9757307327,3.53507931762403e-05,354,TRUE,"stress_tolerance",0.00594565330104661,"","",FALSE,"Gaussian"
"saddle-surface_area-rep3-n240-r16","saddle","surface_area",3,240,16,"ambient",32,3,"random",387042923.843562,32455.1570266099,3.62226565210401e-05,446,TRUE,"stress_tolerance",0.0060185261086952,"","",FALSE,"Gaussian"
"saddle-surface_area-rep3-n240-r16","saddle","surface_area",3,240,16,"ambient",4,1,"supplied",2986533.54553984,1904465.65913557,0.00148422429025698,91,TRUE,"stress_tolerance",0.0385256316010131,"","",FALSE,"classical"
"saddle-surface_area-rep3-n240-r16","saddle","surface_area",3,240,16,"ambient",4,2,"random",466715356.68916,1948010.70364994,0.00151816064005595,218,TRUE,"stress_tolerance",0.0389635809449794,"","",FALSE,"Gaussian"
"saddle-surface_area-rep3-n240-r16","saddle","surface_area",3,240,16,"ambient",4,3,"random",500717489.485917,1904380.4312409,0.001484157868838,231,TRUE,"stress_tolerance",0.0385247695494472,"","",TRUE,"Gaussian"
"saddle-surface_area-rep3-n240-r16","saddle","surface_area",3,240,16,"ambient",64,1,"supplied",29893.0966529912,3157.23530125203,3.55112935478035e-06,36,TRUE,"stress_tolerance",0.00188444404395192,"","",TRUE,"classical"
"saddle-surface_area-rep3-n240-r16","saddle","surface_area",3,240,16,"ambient",64,2,"random",362209199.738506,4434.38134005204,4.9876110724799e-06,414,TRUE,"stress_tolerance",0.00223329601094123,"","",FALSE,"Gaussian"
"saddle-surface_area-rep3-n240-r16","saddle","surface_area",3,240,16,"ambient",64,3,"random",385660931.000204,7058.36174323242,7.93895709106998e-06,443,TRUE,"stress_tolerance",0.00281761549738006,"","",FALSE,"Gaussian"
"saddle-surface_area-rep3-n240-r16","saddle","surface_area",3,240,16,"ambient",8,1,"supplied",508977.922883776,242801.258420312,0.000248644941093586,303,TRUE,"stress_tolerance",0.015768479352607,"","",FALSE,"classical"
"saddle-surface_area-rep3-n240-r16","saddle","surface_area",3,240,16,"ambient",8,2,"random",384824766.288529,242748.806444305,0.000248591226715953,321,TRUE,"stress_tolerance",0.0157667760406482,"","",TRUE,"Gaussian"
"saddle-surface_area-rep3-n240-r16","saddle","surface_area",3,240,16,"ambient",8,3,"random",409588370.387908,243234.363312162,0.000249088469850488,1000,FALSE,"iteration_limit",0.0157825368635876,"Iteration limit reached! You may want to increase the itmax argument!","",FALSE,"Gaussian"
"saddle-surface_area-rep3-n240-r16","saddle","surface_area",3,240,16,"geodesic",128,1,"supplied",5193540.62942842,4783974.59941451,0.00403459751445301,12,TRUE,"stress_tolerance",0.0635184816762255,"","",TRUE,"classical"
"saddle-surface_area-rep3-n240-r16","saddle","surface_area",3,240,16,"geodesic",128,2,"random",418253024.999209,4784016.85251543,0.00403463314889303,111,TRUE,"stress_tolerance",0.0635187621801072,"","",FALSE,"Gaussian"
"saddle-surface_area-rep3-n240-r16","saddle","surface_area",3,240,16,"geodesic",128,3,"random",455692694.874566,4784051.23994457,0.00403466214976527,101,TRUE,"stress_tolerance",0.0635189904655707,"","",FALSE,"Gaussian"
"saddle-surface_area-rep3-n240-r16","saddle","surface_area",3,240,16,"geodesic",16,1,"supplied",5120735.72607572,4699025.64767336,0.00393727418516506,11,TRUE,"stress_tolerance",0.0627477026285828,"","",TRUE,"classical"
"saddle-surface_area-rep3-n240-r16","saddle","surface_area",3,240,16,"geodesic",16,2,"random",420072879.192264,4699051.72566824,0.00393729603569828,111,TRUE,"stress_tolerance",0.0627478767425505,"","",FALSE,"Gaussian"
"saddle-surface_area-rep3-n240-r16","saddle","surface_area",3,240,16,"geodesic",16,3,"random",457749223.641382,4699073.91319977,0.00393731462644489,100,TRUE,"stress_tolerance",0.0627480248808269,"","",FALSE,"Gaussian"
"saddle-surface_area-rep3-n240-r16","saddle","surface_area",3,240,16,"geodesic",239,1,"supplied",5193279.98766701,4783683.9284852,0.00403437864656773,12,TRUE,"stress_tolerance",0.0635167587851249,"","",TRUE,"classical"
"saddle-surface_area-rep3-n240-r16","saddle","surface_area",3,240,16,"geodesic",239,2,"random",418249737.883655,4783726.1742277,0.00403441427503399,111,TRUE,"stress_tolerance",0.0635170392495905,"","",FALSE,"Gaussian"
"saddle-surface_area-rep3-n240-r16","saddle","surface_area",3,240,16,"geodesic",239,3,"random",455689321.798306,4783760.56789367,0.00403444328135499,101,TRUE,"stress_tolerance",0.0635172675841388,"","",FALSE,"Gaussian"
"saddle-surface_area-rep3-n240-r16","saddle","surface_area",3,240,16,"geodesic",32,1,"supplied",5178507.08501137,4768705.99014158,0.00401779208230806,12,TRUE,"stress_tolerance",0.0633860558980296,"","",TRUE,"classical"
"saddle-surface_area-rep3-n240-r16","saddle","surface_area",3,240,16,"geodesic",32,2,"random",418519295.294527,4768751.66211618,0.00401783056245306,111,TRUE,"stress_tolerance",0.0633863594352371,"","",FALSE,"Gaussian"
"saddle-surface_area-rep3-n240-r16","saddle","surface_area",3,240,16,"geodesic",32,3,"random",455946489.94659,4768783.43545341,0.00401785733253765,101,TRUE,"stress_tolerance",0.0633865706008589,"","",FALSE,"Gaussian"
"saddle-surface_area-rep3-n240-r16","saddle","surface_area",3,240,16,"geodesic",4,1,"supplied",5546923.30560653,5010751.1109681,0.00346134943698404,18,TRUE,"stress_tolerance",0.058833234119705,"","",FALSE,"classical"
"saddle-surface_area-rep3-n240-r16","saddle","surface_area",3,240,16,"geodesic",4,2,"random",499373522.957902,5010859.05992606,0.00346142400645608,122,TRUE,"stress_tolerance",0.0588338678522506,"","",FALSE,"Gaussian"
"saddle-surface_area-rep3-n240-r16","saddle","surface_area",3,240,16,"geodesic",4,3,"random",543698221.888575,5010735.92675955,0.00346133894796741,127,TRUE,"stress_tolerance",0.0588331449777029,"","",TRUE,"Gaussian"
"saddle-surface_area-rep3-n240-r16","saddle","surface_area",3,240,16,"geodesic",64,1,"supplied",5194408.02376154,4785086.26045471,0.00403510134173953,12,TRUE,"stress_tolerance",0.0635224475421057,"","",TRUE,"classical"
"saddle-surface_area-rep3-n240-r16","saddle","surface_area",3,240,16,"geodesic",64,2,"random",418291391.128305,4785128.08671063,0.00403513661240598,111,TRUE,"stress_tolerance",0.0635227251651409,"","",FALSE,"Gaussian"
"saddle-surface_area-rep3-n240-r16","saddle","surface_area",3,240,16,"geodesic",64,3,"random",455733704.720166,4785162.35279689,0.00403516550783713,101,TRUE,"stress_tolerance",0.0635229526064172,"","",FALSE,"Gaussian"
"saddle-surface_area-rep3-n240-r16","saddle","surface_area",3,240,16,"geodesic",8,1,"supplied",5104751.91988322,4647805.08644316,0.00366508788961242,16,TRUE,"stress_tolerance",0.0605399693558929,"","",TRUE,"classical"
"saddle-surface_area-rep3-n240-r16","saddle","surface_area",3,240,16,"geodesic",8,2,"random",441846461.313142,4647833.6442545,0.00366511040925052,115,TRUE,"stress_tolerance",0.0605401553454442,"","",FALSE,"Gaussian"
"saddle-surface_area-rep3-n240-r16","saddle","surface_area",3,240,16,"geodesic",8,3,"random",481236676.970421,4647816.97128801,0.00366509726156329,98,TRUE,"stress_tolerance",0.0605400467588465,"","",FALSE,"Gaussian"
"saddle-surface_area-rep3-n240-r2","saddle","surface_area",3,240,2,"ambient",128,1,"supplied",57.1487816023662,34.1124535873818,9.94940574387351e-05,21,TRUE,"stress_tolerance",0.00997467079350191,"","",TRUE,"classical"
