"case","surface","sampling","replicate","n","radius","regime","k","method","path_rel","edge_rel","raw_stress","raw_target_rmse","stress1","graph_reference","path_reference","chord_reference","procrustes","edge_scale","sigma1","sigma2","sigma3","sigma2_sigma1","sigma3_sigma2","sigma3_sigma1","max_edge_relative","package_score_difference","independent_path_difference"
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"ambient",128,"classical_fixed_original",5.00868019294753e-17,8.20964342599325e-17,2714.57095174934,0.00019987548000639,0.000173375630376856,0.00452277084107586,0.00452277084102832,0.00453995732254046,1.56288467170507e-15,1,16807.235037725,570.587542320081,505.171935484734,0.0339489238437707,0.885353951876764,0.0300568138870457,5.10702591327572e-15,0,5.55111512312578e-17
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"ambient",128,"classical_fixed_extended",5.85826858644855e-06,4.4944629307917e-06,2690.15381347262,0.000198974525208081,0.00017301461174417,0.00452277084107586,0.0045227553224093,0.00453989159186694,0.000135731044753392,1.00000001060329,16807.257967476,570.583636808445,505.077525378791,0.0339486451575022,0.885194549573728,0.0300511556588334,0.000185021667553298,4.10810979418336e-18,1.38777878078145e-17
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"ambient",128,"stress_perturbed",1.65891627975148e-05,1.25284314598426e-05,2048.98184145604,0.000173651274767581,0.000172654055860562,0.00452277084107586,0.00452275552834172,0.00453979165837251,0.00035236326827081,1.00007753132235,16808.6028154558,570.623993100004,504.943239559159,0.0339483298739921,0.884896614346649,0.0300407621682188,0.000534932067878247,1.49077798716757e-18,0
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"ambient",128,"stress_random",0.00453774149781887,0.00571528115336395,41372925934.4627,0.780309759669131,0.030223215531445,0.00452277084107586,0.00676050725828482,0.0525082680864073,0.224863485315716,0.229695610189994,3604.53131100196,818.887371152417,131.344738647112,0.227182759837031,0.160394143656497,0.0364387842175802,0.736394921766715,2.94902990916057e-17,2.77555756156289e-17
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"ambient",128,"stress_original",5.00868019294753e-17,8.20964342599325e-17,2714.57095174934,0.00019987548000639,0.000173375630376856,0.00452277084107586,0.00452277084102832,0.00453995732254046,1.56288467170507e-15,1,16807.235037725,570.587542320081,505.171935484734,0.0339489238437707,0.885353951876764,0.0300568138870457,5.10702591327572e-15,0,5.55111512312578e-17
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"ambient",128,"stress_extended",5.75736676966529e-06,4.41719209486172e-06,2034.23322344207,0.000173025173141737,0.000173018821476498,0.00452277084107586,0.00452275393145301,0.00453989096071918,0.000133446316519065,1.00009682244153,16808.8847927546,570.638928028,505.128017746361,0.0339486488879959,0.88519726386696,0.0300512511076341,0.000181800997358761,2.05236083119717e-18,1.38777878078145e-17
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"ambient",128,"stress_fixed_perturbed",1.66078813019658e-05,1.25452154655394e-05,2652.79811841309,0.000197588207518641,0.000172656878375798,0.00452277084107586,0.00452276021998674,0.0045397965801456,0.000352707315075656,1.00000004158068,16807.3002523083,570.579715092755,504.903748753396,0.0339483264133626,0.884896072183915,0.030040740700402,0.000535581274515806,4.06406408092613e-18,0
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"ambient",128,"stress_fixed_random",0.00711482297871784,0.00956183020599096,694147792.801406,0.101072939052116,0.0606555566790264,0.00452277084107586,0.00901939227649624,0.101144750473257,0.318122307128581,0.999811080344088,14649.053209672,4829.79043069254,558.267702790305,0.32969983531111,0.115588390594052,0.0381094733427353,1.43230268473697,3.29597460435593e-17,2.22044604925031e-16
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"ambient",128,"stress_fixed_original",5.00868019294753e-17,8.20964342599325e-17,2714.57095174934,0.00019987548000639,0.000173375630376856,0.00452277084107586,0.00452277084102832,0.00453995732254046,1.56288467170507e-15,1,16807.235037725,570.587542320081,505.171935484734,0.0339489238437707,0.885353951876764,0.0300568138870457,5.10702591327572e-15,0,5.55111512312578e-17
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"ambient",128,"stress_fixed_extended",5.79317197637472e-06,4.4469612213937e-06,2690.40462072362,0.000198983800345125,0.000173018624143778,0.00452277084107586,0.0045227577459799,0.00453989471818385,0.000134220566405933,1.00000001735874,16807.2577395235,570.583646477902,505.078533048847,0.0339486461932533,0.885196300606572,0.0300512160208692,0.000182910995770835,5.32275504054602e-18,5.55111512312578e-17
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"ambient",239,"classical_perturbed",9.67610869679785e-08,9.6761086967983e-08,19.9730297287587,1.71464452160863e-05,9.67610869679832e-08,0.00453995732254046,0.00453995712267382,0.00453995712267382,4.40886624681108e-06,0.999982853827805,16806.9468554557,570.577942496884,505.163150328547,0.0339489347710806,0.885353450779962,0.03005680654988,4.70176814010292e-05,4.83642577992405e-19,1.38777878078145e-17
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"ambient",239,"classical_random",0.00196456063740205,0.00196456063740205,27673596769.4234,0.638241333392418,0.00196455684630362,0.00453995732254046,0.00546593773503966,0.00546593773503966,0.0447667572640232,0.361759062297454,6080.44522215958,211.326459403864,167.741478676106,0.0347550963264508,0.793755212429584,0.0275870388676127,0.483750286237727,7.37257477290143e-18,0
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"ambient",239,"classical_original",6.44812890162011e-17,8.30666493723557e-17,4.68758484706955e-22,8.30666493723557e-17,8.30666493723557e-17,0.00453995732254046,0.00453995732254046,0.00453995732254046,1.56288467170507e-15,1,16807.235037725,570.587542320081,505.171935484734,0.0339489238437707,0.885353951876764,0.0300568138870457,5.10702591327572e-15,0,2.22044604925031e-16
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"ambient",239,"classical_extended",6.6158475154279e-16,6.61565942361671e-16,7.8101798728295e-20,1.0722168798489e-15,6.61565942361671e-16,0.00453995732254046,0.00453995732254041,0.00453995732254041,3.36883493130942e-15,0.999999999999999,16807.235037725,570.587542320081,505.171935484734,0.0339489238437707,0.885353951876764,0.0300568138870456,9.81881242978488e-13,7.2324672393449e-17,0
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"ambient",239,"classical_fixed_perturbed",9.28675099855913e-08,9.28675099855886e-08,0.000585933496381519,9.28701795375196e-08,9.28675099855893e-08,0.00453995732254046,0.00453995706217343,0.00453995706217343,4.23531658334695e-06,1.00000000070416,16807.2350470641,570.587711308636,505.17182845832,0.0339489338794191,0.885353502092983,0.0300568075024668,4.4725755108832e-05,9.2300121471117e-19,1.38777878078145e-17
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"ambient",239,"classical_fixed_random",0.00149471352215696,0.00149471352215696,151778.976182147,0.00149471341216036,0.00149471185243881,0.00453995732254046,0.00510031096164268,0.00510031096164268,0.0365715800313742,0.999999925155946,16807.5185521018,580.197609173652,484.973542933665,0.0345201230850997,0.83587649322511,0.0288545594300723,0.366645101272546,1.12757025938492e-17,5.55111512312578e-17
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"ambient",239,"classical_fixed_original",6.44812890162011e-17,8.30666493723557e-17,4.68758484706955e-22,8.30666493723557e-17,8.30666493723557e-17,0.00453995732254046,0.00453995732254046,0.00453995732254046,1.56288467170507e-15,1,16807.235037725,570.587542320081,505.171935484734,0.0339489238437707,0.885353951876764,0.0300568138870457,5.10702591327572e-15,0,2.22044604925031e-16
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"ambient",239,"classical_fixed_extended",6.6158475154279e-16,6.61565942361671e-16,7.8101798728295e-20,1.0722168798489e-15,6.61565942361671e-16,0.00453995732254046,0.00453995732254041,0.00453995732254041,3.36883493130942e-15,0.999999999999999,16807.235037725,570.587542320081,505.171935484734,0.0339489238437707,0.885353951876764,0.0300568138870456,9.81881242978488e-13,7.2324672393449e-17,0
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"ambient",239,"stress_perturbed",9.67610869726743e-08,9.6761086972668e-08,19.97302972923,1.71464452162886e-05,9.67610869726682e-08,0.00453995732254046,0.00453995712267384,0.00453995712267384,4.40886624681365e-06,0.999982853827804,16806.9468554557,570.577942496884,505.163150328546,0.0339489347710806,0.885353450779961,0.03005680654988,4.70176813773815e-05,1.42141392972132e-18,0
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"ambient",239,"stress_random",0.00196456063740205,0.00196456063740205,27673596769.4234,0.638241333392418,0.00196455684630362,0.00453995732254046,0.00546593773503966,0.00546593773503966,0.0447667572640232,0.361759062297454,6080.44522215958,211.326459403864,167.741478676106,0.0347550963264508,0.793755212429584,0.0275870388676127,0.483750286237727,7.37257477290143e-18,0
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"ambient",239,"stress_original",6.44812890162011e-17,8.30666493723557e-17,4.68758484706955e-22,8.30666493723557e-17,8.30666493723557e-17,0.00453995732254046,0.00453995732254046,0.00453995732254046,1.56288467170507e-15,1,16807.235037725,570.587542320081,505.171935484734,0.0339489238437707,0.885353951876764,0.0300568138870457,5.10702591327572e-15,0,2.22044604925031e-16
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"ambient",239,"stress_extended",8.49327778280658e-15,8.49325265136179e-15,4.91154101987612e-18,8.50278131992923e-15,8.49325265136179e-15,0.00453995732254046,0.00453995732254053,0.00453995732254053,9.84688165087638e-15,1,16807.235037725,570.587542320082,505.171935484734,0.0339489238437707,0.885353951876762,0.0300568138870456,1.96698213272839e-12,2.13632687730391e-18,1.38777878078145e-17
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"ambient",239,"stress_fixed_perturbed",9.2867509995123e-08,9.286750999512e-08,0.000585933496492744,9.28701795463342e-08,9.28675099951207e-08,0.00453995732254046,0.00453995706217342,0.00453995706217343,4.23531658335027e-06,1.00000000070416,16807.2350470641,570.587711308636,505.17182845832,0.0339489338794192,0.885353502092982,0.0300568075024668,4.4725755058983e-05,7.60040016593324e-19,1.38777878078145e-17
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"ambient",239,"stress_fixed_random",0.00149471352215696,0.00149471352215696,151778.976182147,0.00149471341216036,0.00149471185243881,0.00453995732254046,0.00510031096164268,0.00510031096164268,0.0365715800313742,0.999999925155946,16807.5185521018,580.197609173652,484.973542933665,0.0345201230850997,0.83587649322511,0.0288545594300723,0.366645101272546,1.12757025938492e-17,5.55111512312578e-17
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"ambient",239,"stress_fixed_original",6.44812890162011e-17,8.30666493723557e-17,4.68758484706955e-22,8.30666493723557e-17,8.30666493723557e-17,0.00453995732254046,0.00453995732254046,0.00453995732254046,1.56288467170507e-15,1,16807.235037725,570.587542320081,505.171935484734,0.0339489238437707,0.885353951876764,0.0300568138870457,5.10702591327572e-15,0,2.22044604925031e-16
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"ambient",239,"stress_fixed_extended",8.49327778280658e-15,8.49325265136179e-15,4.91154101987612e-18,8.50278131992923e-15,8.49325265136179e-15,0.00453995732254046,0.00453995732254053,0.00453995732254053,9.84688165087638e-15,1,16807.235037725,570.587542320082,505.171935484734,0.0339489238437707,0.885353951876762,0.0300568138870456,1.96698213272839e-12,2.13632687730391e-18,1.38777878078145e-17
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"ambient",32,"classical_perturbed",0.000548195894894478,0.000329999752035035,307489.99178649,0.00212220233125459,0.0021217307320452,0.00469255074200385,0.00472447496542251,0.00457159647396411,0.00968917861975226,1.00258682422735,16849.3484897835,573.096016339543,521.095753157195,0.0340129481378485,0.909264308772408,0.0309267597778726,0.00715880608349884,2.22261445359528e-17,2.22044604925031e-16
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"ambient",32,"classical_random",0.0153828527164531,0.0317019094542784,42915423531.9818,0.792826205007302,0.18668074186069,0.00469255074200385,0.0233012153668392,0.421497463498161,0.449154426403748,0.351228469424841,3235.32236081581,1335.85781237504,721.058905740432,0.412897901165617,0.539772196607103,0.222870807086628,0.75364438826691,9.0205620750794e-17,5.55111512312578e-17
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"ambient",32,"classical_original",8.43043033248489e-17,2.30013417763291e-16,737665.575096121,0.00328701021026896,0.00215354118703801,0.00469255074200385,0.00469255074200385,0.00453995732254046,1.56288467170507e-15,1,16807.235037725,570.587542320081,505.171935484734,0.0339489238437707,0.885353951876764,0.0300568138870457,5.10702591327572e-15,0,2.22044604925031e-16
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"ambient",32,"classical_extended",0.000498887981938509,0.000248608614004271,306099.060124159,0.00211739699737582,0.0021166439713755,0.00469255074200385,0.0047273622325132,0.00456231858278175,0.00913590795431969,1.00256660432756,16849.6189284593,572.301449078876,519.631131740495,0.0339652458318953,0.907967527562347,0.0308393402810332,0.00608352741969154,2.72134745293862e-17,0
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"ambient",32,"classical_fixed_perturbed",0.000544688342424793,0.000327350175512526,746679.915248873,0.00330703300718355,0.00212125329623727,0.00469255074200385,0.004724068431251,0.0045712124283777,0.00966485164063776,0.999997457481637,16805.8529009932,571.579813102388,519.648120334596,0.0340107590176877,0.909143584889887,0.0309206633781666,0.00722362577529978,1.59377719355369e-17,1.11022302462516e-16
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"ambient",32,"classical_fixed_random",0.0124823605211833,0.0303135299938067,34874455804.8782,0.714702028185775,0.464208259444155,0.00469255074200385,0.0232975440259327,0.713855074574406,0.811818055764,0.999004740163998,4592.71303869171,2955.59616518284,1871.82506787881,0.643540351919043,0.633315569267904,0.407564124322476,0.598400867835033,8.32667268468867e-17,2.22044604925031e-16
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"ambient",32,"classical_fixed_original",8.43043033248489e-17,2.30013417763291e-16,737665.575096121,0.00328701021026896,0.00215354118703801,0.00469255074200385,0.00469255074200385,0.00453995732254046,1.56288467170507e-15,1,16807.235037725,570.587542320081,505.171935484734,0.0339489238437707,0.885353951876764,0.0300568138870457,5.10702591327572e-15,0,2.22044604925031e-16
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"ambient",32,"classical_fixed_extended",0.000498143276800961,0.000248803381842225,734004.407622539,0.0032788430512342,0.00211668481494999,0.00469255074200385,0.0047273758550707,0.0045622363403024,0.00912344563900418,0.999999148332883,16806.4790271789,570.833745064665,518.234803523157,0.0339651002533922,0.907855935294173,0.0308354178579037,0.00610644917669267,3.46944695195361e-18,2.77555756156289e-17
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"ambient",32,"stress_perturbed",0.000539362164846904,0.000327983734389139,306001.440478625,0.0021170593354,0.00211672936176326,0.00469255074200385,0.00472612188184708,0.00456989268900922,0.00976406855890496,1.00249813604925,16847.9548666777,573.020170617729,521.417120991083,0.0340112598325547,0.909945491847144,0.030948392556675,0.00800997544296234,8.89045781438114e-18,1.38777878078145e-17
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"ambient",32,"stress_random",0.0153828527164531,0.0317019094542784,42915423531.9818,0.792826205007302,0.18668074186069,0.00469255074200385,0.0233012153668392,0.421497463498161,0.449154426403748,0.351228469424841,3235.32236081581,1335.85781237504,721.058905740432,0.412897901165617,0.539772196607103,0.222870807086628,0.75364438826691,9.0205620750794e-17,5.55111512312578e-17
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"ambient",32,"stress_original",8.43043033248489e-17,2.30013417763291e-16,737665.575096121,0.00328701021026896,0.00215354118703801,0.00469255074200385,0.00469255074200385,0.00453995732254046,1.56288467170507e-15,1,16807.235037725,570.587542320081,505.171935484734,0.0339489238437707,0.885353951876764,0.0300568138870457,5.10702591327572e-15,0,2.22044604925031e-16
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"ambient",32,"stress_extended",0.000498215115852026,0.000248523075035096,305363.487600917,0.00211485135763112,0.00211469550042778,0.00469255074200385,0.0047281405931385,0.00456193139009667,0.00921278655502928,1.00248303798728,16848.22405193,572.244720820808,519.955281565651,0.0339646908218351,0.90862399013458,0.0308611328982232,0.00635356056034286,2.53703308361608e-17,1.38777878078145e-17
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"ambient",32,"stress_fixed_perturbed",0.000535765016918345,0.000324735266817693,742114.746384947,0.00329690797872518,0.00211605479406683,0.00469255074200385,0.00472641959715298,0.00456928086322661,0.00972832201880871,0.999998394408847,16805.9942524433,571.528577390629,519.972538182782,0.0340074243038337,0.909792718601699,0.0309397070100264,0.00803928311556312,2.87313575708659e-18,0
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"ambient",32,"stress_fixed_random",0.0124823605211833,0.0303135299938067,34874455804.8782,0.714702028185775,0.464208259444155,0.00469255074200385,0.0232975440259327,0.713855074574406,0.811818055764,0.999004740163998,4592.71303869171,2955.59616518284,1871.82506787881,0.643540351919043,0.633315569267904,0.407564124322476,0.598400867835033,8.32667268468867e-17,2.22044604925031e-16
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"ambient",32,"stress_fixed_original",8.43043033248489e-17,2.30013417763291e-16,737665.575096121,0.00328701021026896,0.00215354118703801,0.00469255074200385,0.00469255074200385,0.00453995732254046,1.56288467170507e-15,1,16807.235037725,570.587542320081,505.171935484734,0.0339489238437707,0.885353951876764,0.0300568138870457,5.10702591327572e-15,0,2.22044604925031e-16
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"ambient",32,"stress_fixed_extended",0.000497398532757333,0.000248978689156981,733009.284173161,0.00327661965841557,0.00211470586952451,0.00469255074200385,0.0047281329909698,0.00456186343301467,0.00919796596985067,0.99999921165037,16806.4894128974,570.825609789945,518.587340036033,0.0339645952087943,0.908486464415752,0.0308563750165497,0.00637525805902439,4.33680868994202e-18,0
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"ambient",8,"classical_perturbed",0.00391711363303125,0.0240613425982791,44805498.7369621,0.0234957823081367,0.0223556955835839,0.0941007436578114,0.100045710561984,0.0311775235633366,0.0735107755609019,1.11051610027531,18201.5931652262,1129.99509396458,747.63508206879,0.0620822080631608,0.661626838967696,0.0410752550769639,0.29553403132009,3.46944695195361e-17,1.11022302462516e-16
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"ambient",8,"classical_random",0.00809063653993159,0.0468478166585381,45419996435.2433,0.748079579187589,0.477498690393168,0.0941007436578114,0.0980706830113487,0.84148707292518,0.819938822417939,1.7791223883069,4162.00750858682,3023.20897251145,2130.28584480002,0.726382392697307,0.704643927750169,0.511840942238796,0.538343850918221,7.28583859910259e-17,2.22044604925031e-16
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"ambient",8,"classical_original",1.01669244618778e-16,4.94513273320658e-16,610640630.217793,0.0867395371899295,0.0175309363521139,0.0941007436578114,0.0941007436578114,0.00453995732254046,1.56288467170507e-15,1,16807.235037725,570.587542320081,505.171935484734,0.0339489238437707,0.885353951876764,0.0300568138870457,5.10702591327572e-15,0,4.44089209850063e-16
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"ambient",8,"classical_extended",0.00490710063219859,0.0252417784759595,66409283.6765789,0.0286047824842143,0.0251116949518157,0.0941007436578114,0.103053753726633,0.0347289071425714,0.0722901713548169,1.10594750214846,18083.0621108517,1106.91007917647,734.932374618522,0.0612125353765282,0.663949482839027,0.0406420312065116,0.296301128643156,7.97972798949331e-17,2.77555756156289e-17
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"ambient",8,"classical_fixed_perturbed",0.00379074424248133,0.0229409163977934,81462032.5909702,0.0316812182154389,0.0172846185803942,0.0941007436578114,0.118500699217553,0.0631429944548598,0.0661312106979265,1.00314493114592,17856.7809656152,1036.27314629768,646.566177184059,0.0580324722744328,0.62393412344425,0.036208439719851,1.05614760404001,8.41340885848751e-17,0
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"ambient",8,"classical_fixed_random",0.00573474375585962,0.0404522579490553,49261595831.4175,0.779073603993369,0.451844413102735,0.0941007436578114,0.0974278884708242,0.759980874232867,0.77612726758175,0.998472198536153,3757.66979196021,2552.2528545977,1333.45437411208,0.679211584812059,0.522461703475014,0.354862041620873,0.39374345705607,7.63278329429795e-17,2.22044604925031e-16
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"ambient",8,"classical_fixed_original",1.01669244618778e-16,4.94513273320658e-16,610640630.217793,0.0867395371899295,0.0175309363521139,0.0941007436578114,0.0941007436578114,0.00453995732254046,1.56288467170507e-15,1,16807.235037725,570.587542320081,505.171935484734,0.0339489238437707,0.885353951876764,0.0300568138870457,5.10702591327572e-15,0,4.44089209850063e-16
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"ambient",8,"classical_fixed_extended",0.00390040590987932,0.020169820371567,219758563.379254,0.0520351912912223,0.0197071624095403,0.0941007436578114,0.109164147588462,0.0434596867107008,0.0632610985031463,1.00139812005758,17461.3145718625,989.293762350066,620.39553019028,0.0566563163545676,0.627109513676232,0.0355297149957997,0.220610372257798,2.42861286636753e-17,5.55111512312578e-17
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"ambient",8,"stress_perturbed",0.00370021053888503,0.0135480314527199,12930136.4320677,0.0126219311094822,0.0125243559407952,0.0941007436578114,0.0965050729811786,0.0227690535292645,0.0798907839563908,1.07120710645612,18295.0199972761,1256.00509828637,881.562092963857,0.0686528409629164,0.70187779824032,0.0481859048579946,0.170357930076376,6.07153216591882e-18,2.77555756156289e-17
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"ambient",8,"stress_random",0.00809063653993159,0.0468478166585381,45419996435.2433,0.748079579187589,0.477498690393168,0.0941007436578114,0.0980706830113487,0.84148707292518,0.819938822417939,1.7791223883069,4162.00750858682,3023.20897251145,2130.28584480002,0.726382392697307,0.704643927750169,0.511840942238796,0.538343850918221,7.28583859910259e-17,2.22044604925031e-16
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"ambient",8,"stress_original",1.01669244618778e-16,4.94513273320658e-16,610640630.217793,0.0867395371899295,0.0175309363521139,0.0941007436578114,0.0941007436578114,0.00453995732254046,1.56288467170507e-15,1,16807.235037725,570.587542320081,505.171935484734,0.0339489238437707,0.885353951876764,0.0300568138870457,5.10702591327572e-15,0,4.44089209850063e-16
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"ambient",8,"stress_extended",0.00351049330654783,0.0119687587517012,23104626.3843747,0.0168722781670283,0.0166059618314187,0.0941007436578114,0.0971266310479155,0.0159208444826938,0.0795128547725182,1.08380478899892,18267.3962924288,1254.23347511753,890.882195752167,0.068659674046562,0.710300126273287,0.0487689751451557,0.164526116492247,6.98226199080665e-17,2.22044604925031e-16
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"ambient",8,"stress_fixed_perturbed",0.00322490588287855,0.0171696739669968,57001336.5494473,0.0265012751556047,0.012077909708539,0.0941007436578114,0.114638991417265,0.0655245899714505,0.0742684146343751,1.00282839409347,17901.2139893314,1155.74482929265,755.277421513832,0.0645623715789022,0.653498421425845,0.0421914079103215,0.19522989468837,3.46944695195361e-17,0
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"ambient",8,"stress_fixed_random",0.00573474375585962,0.0404522579490553,49261595831.4175,0.779073603993369,0.451844413102735,0.0941007436578114,0.0974278884708242,0.759980874232867,0.77612726758175,0.998472198536153,3757.66979196021,2552.2528545977,1333.45437411208,0.679211584812059,0.522461703475014,0.354862041620873,0.39374345705607,7.63278329429795e-17,2.22044604925031e-16
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"ambient",8,"stress_fixed_original",1.01669244618778e-16,4.94513273320658e-16,610640630.217793,0.0867395371899295,0.0175309363521139,0.0941007436578114,0.0941007436578114,0.00453995732254046,1.56288467170507e-15,1,16807.235037725,570.587542320081,505.171935484734,0.0339489238437707,0.885353951876764,0.0300568138870457,5.10702591327572e-15,0,4.44089209850063e-16
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"ambient",8,"stress_fixed_extended",0.002379340181163,0.0141226595926474,145203598.269954,0.0422973287861529,0.0122828527327229,0.0941007436578114,0.104063931600615,0.0489261096089776,0.0702564079270242,1.0012110889682,17594.5986007263,1107.82836278236,712.00537269154,0.0629641168816791,0.642703686429646,0.0404672700326423,0.179670462706984,1.56125112837913e-17,2.77555756156289e-17
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"geodesic",128,"classical_perturbed",0.00195354949724369,0.00435771541359299,7202447.36157869,0.0102896662216445,0.00193640450882736,2.12452090320972e-05,0.0019564146168087,0.00194510129329486,0.0144554893358643,0.990088319429226,16636.2099224537,751.043462559904,644.086312449395,0.0451451061305875,0.857588601136411,0.0387159284146854,0.324638800583963,3.07913416985883e-17,0
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"geodesic",128,"classical_random",0.00600517509458162,0.00966764884480619,41566120502.5432,0.781683575762688,0.0204579497009995,2.12452090320972e-05,0.00623874156416375,0.0341851725279838,0.182482283349587,0.22457456809424,3614.96001154187,651.711611312216,155.137547647743,0.180281831398253,0.238046315202785,0.0429154256623638,0.609376121477527,6.50521303491303e-17,1.38777878078145e-17
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"geodesic",128,"classical_original",0.00195359401554302,0.00435775607835908,8798859.32408305,0.0113729839933254,0.00193624106594579,2.12452090320972e-05,0.00195654934913425,0.00194481406758401,0.0144409458447562,0.988985433703435,16617.7135498361,750.184384772647,643.156349943763,0.0451436584535451,0.85733102820939,0.0387030591191113,0.324627658345785,1.25767452008319e-17,1.11022302462516e-16
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"geodesic",128,"classical_extended",0.00195383171373574,0.00435763422703886,45943262.5780467,0.0259879580511539,0.00193694801013379,2.12452090320972e-05,0.00195639208958675,0.0019461750417644,0.0144925473150801,0.974281125414107,16370.4896723948,739.111837906721,634.203457986072,0.0451490366322437,0.858061561809419,0.0387406528868537,0.324661667813694,1.82145964977565e-17,0
"paraboloid-surface_area-rep1-n240-r64","paraboloid","surface_area",1,240,64,"geodesic",128,"classical_fixed_perturbed",0.00195320982523048,0.00435765848806847,258543.195778016,0.00194952045865682,0.00193669836392434,2.12452090320972e-05,0.00195568535159767,0.00194618224462117,0.0144726517069277,0.999981122635969,16802.2843840816,758.649851389581,650.730866325044,0.0451515897509936,0.857748624260761,0.0387287139921011,0.324685917259776,3.29597460435593e-17,0
