"case","surface","sampling","replicate","n","radius","regime","k","method","stage","mix","iterations","last_energy","gradient_norm","accepted","elapsed"
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",4,"stress_fixed_primary",2,0.25,200,0.000742387134425249,0.0126074557253699,200,0.0640000000000001
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",4,"stress_fixed_primary",3,0.5,200,0.000374736502168186,0.0208107311030974,200,0.0640000000000001
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",4,"stress_fixed_primary",4,0.75,200,0.000172173527682008,0.00326863938273612,200,0.0640000000000001
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",4,"stress_fixed_primary",5,1,200,9.22487654170902e-05,0.00270429701219908,200,0.0640000000000001
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",4,"stress_fixed_uniform",1,1,1000,7.58129026849322e-05,0.00153479820230549,1000,0.140000000000001
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",4,"full_classical_primary",1,0,200,8.79824437726041e-05,0.00400231766196256,200,0.109
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",4,"full_classical_primary",2,0.25,200,4.82090194023994e-05,0.00150211763408537,200,0.109
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",4,"full_classical_primary",3,0.5,200,3.45417205553353e-05,0.000650657319438622,200,0.109
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",4,"full_classical_primary",4,0.75,200,2.6821499173207e-05,0.000720991718308979,200,0.109
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",4,"full_classical_primary",5,1,200,2.18480100327888e-05,0.000737987988078215,200,0.109
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",4,"full_classical_uniform",1,1,1000,1.80118665323332e-05,0.000630420942625591,1000,0.104
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",4,"full_classical_fixed_primary",1,0,200,0.000247164575319323,0.00277903120361139,200,0.0510000000000002
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",4,"full_classical_fixed_primary",2,0.25,200,7.72851446745397e-05,0.0023728302793179,200,0.0510000000000002
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",4,"full_classical_fixed_primary",3,0.5,200,4.11316636384011e-05,0.00210561452268048,200,0.0510000000000002
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",4,"full_classical_fixed_primary",4,0.75,200,2.47694002841114e-05,0.0011489579991314,200,0.0510000000000002
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",4,"full_classical_fixed_primary",5,1,200,1.6446252776451e-05,0.000866078379886566,200,0.0510000000000002
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",4,"full_classical_fixed_uniform",1,1,1000,1.42282107091101e-05,0.000487871802440489,1000,0.0500000000000007
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",64,"classical_primary",1,0,200,0.21127325780467,0.193065557337753,200,2.721
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",64,"classical_primary",2,0.25,200,0.188763637932829,0.254016994640585,200,2.721
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",64,"classical_primary",3,0.5,200,0.184736178254863,0.105002312782632,200,2.721
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",64,"classical_primary",4,0.75,200,0.17811652089001,0.0606770880007547,200,2.721
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",64,"classical_primary",5,1,200,0.169975323338097,0.0620987132029255,200,2.721
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",64,"classical_uniform",1,1,1000,0.200464016544898,0.0785059394694703,1000,2.444
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",64,"classical_fixed_primary",1,0,200,0.166143503781661,0.0473071362297092,200,0.533999999999999
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",64,"classical_fixed_primary",2,0.25,200,0.174630355395714,0.00671836689814291,200,0.533999999999999
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",64,"classical_fixed_primary",3,0.5,200,0.180121904747932,0.00111025271075534,200,0.533999999999999
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",64,"classical_fixed_primary",4,0.75,200,0.18326961384234,0.00157802790628291,200,0.533999999999999
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",64,"classical_fixed_primary",5,1,200,0.18461550593672,0.00061003771808299,200,0.533999999999999
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",64,"classical_fixed_uniform",1,1,1000,0.184615474265161,0.000903750029500423,1000,0.532000000000004
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",64,"stress_primary",1,0,200,0.182531763965209,0.0391363825329095,200,2.561
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",64,"stress_primary",2,0.25,200,0.168355698247892,0.146477479649982,200,2.561
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",64,"stress_primary",3,0.5,200,0.164990355010664,0.0654017450204233,200,2.561
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",64,"stress_primary",4,0.75,200,0.159103018508129,0.076177019027355,200,2.561
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",64,"stress_primary",5,1,200,0.151846305471109,0.0878636172820307,200,2.561
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",64,"stress_uniform",1,1,1000,0.173605536771273,0.0712813776676298,1000,2.473
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",64,"stress_fixed_primary",1,0,200,0.166178017516465,0.0347182450181863,200,0.549999999999997
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",64,"stress_fixed_primary",2,0.25,200,0.174629483309642,0.00514330895906367,200,0.549999999999997
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",64,"stress_fixed_primary",3,0.5,200,0.180121719157584,0.00194633070806324,200,0.549999999999997
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",64,"stress_fixed_primary",4,0.75,200,0.183269569635601,0.0014885236532924,200,0.549999999999997
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",64,"stress_fixed_primary",5,1,200,0.184615498108217,0.000605609686701082,200,0.549999999999997
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",64,"stress_fixed_uniform",1,1,1000,0.184615472907248,0.000439243477762524,1000,0.566000000000003
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",64,"full_classical_primary",1,0,200,0.210532846711085,0.0413435433519206,200,2.47000000000001
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",64,"full_classical_primary",2,0.25,200,0.194286720147208,0.275463997650886,200,2.47000000000001
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",64,"full_classical_primary",3,0.5,200,0.190084067190613,0.11467445762619,200,2.47000000000001
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",64,"full_classical_primary",4,0.75,200,0.18326273574862,0.0659116417063374,200,2.47000000000001
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",64,"full_classical_primary",5,1,200,0.174889195181937,0.0697304067424286,200,2.47000000000001
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",64,"full_classical_uniform",1,1,1000,0.199885431978673,0.066833989417629,1000,2.532
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",64,"full_classical_fixed_primary",1,0,200,0.166138963443789,0.0473867483617893,200,0.594000000000001
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",64,"full_classical_fixed_primary",2,0.25,200,0.174630959559561,0.00642562597581125,200,0.594000000000001
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",64,"full_classical_fixed_primary",3,0.5,200,0.180122077945184,0.00120647977287805,200,0.594000000000001
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",64,"full_classical_fixed_primary",4,0.75,200,0.183269647863607,0.00157462386287044,200,0.594000000000001
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",64,"full_classical_fixed_primary",5,1,200,0.1846155121666,0.000611664854328871,200,0.594000000000001
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",64,"full_classical_fixed_uniform",1,1,1000,0.184615471616045,0.000899663183168179,1000,0.533999999999999
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",8,"classical_primary",1,0,200,0.00469185135860127,0.0228851703937111,200,0.204000000000001
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",8,"classical_primary",2,0.25,200,0.00299549373076382,0.0170197230463915,200,0.204000000000001
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",8,"classical_primary",3,0.5,200,0.00211693925919282,0.00471156904711916,200,0.204000000000001
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",8,"classical_primary",4,0.75,200,0.00165965501848234,0.00412820613339354,200,0.204000000000001
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",8,"classical_primary",5,1,200,0.00121406162823114,0.00415321691936978,200,0.204000000000001
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",8,"classical_uniform",1,1,1000,0.000903567201366114,0.0042349449026952,1000,0.193
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",8,"classical_fixed_primary",1,0,200,0.00489139349522274,0.0253098091934933,200,0.0790000000000006
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",8,"classical_fixed_primary",2,0.25,200,0.00129835070256595,0.0130774341257555,200,0.0790000000000006
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",8,"classical_fixed_primary",3,0.5,200,0.000475482237729882,0.00491975971795726,200,0.0790000000000006
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",8,"classical_fixed_primary",4,0.75,200,0.000300208522735538,0.00236509528581698,200,0.0790000000000006
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",8,"classical_fixed_primary",5,1,200,0.000222571145150238,0.00144937471411764,200,0.0790000000000006
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",8,"classical_fixed_uniform",1,1,1000,0.000152241463773187,0.00100567166905911,1000,0.0719999999999992
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",8,"stress_primary",1,0,200,0.00309664142280224,0.0217540578390482,200,0.208
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",8,"stress_primary",2,0.25,200,0.00166782999659949,0.0077458347296624,200,0.208
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",8,"stress_primary",3,0.5,200,0.00114127471629996,0.00524212915985802,200,0.208
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",8,"stress_primary",4,0.75,200,0.000855937578324149,0.00389718007056674,200,0.208
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",8,"stress_primary",5,1,200,0.000658496235741728,0.00270609546421561,200,0.208
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",8,"stress_uniform",1,1,1000,0.000479668845025034,0.00250487420901718,1000,0.200000000000001
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",8,"stress_fixed_primary",1,0,200,0.00353733169098481,0.0166154383353015,200,0.0810000000000013
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",8,"stress_fixed_primary",2,0.25,200,0.000986733656183671,0.00911006073416562,200,0.0810000000000013
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",8,"stress_fixed_primary",3,0.5,200,0.000392034873881384,0.00295444337386639,200,0.0810000000000013
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",8,"stress_fixed_primary",4,0.75,200,0.000251086425270022,0.00519884605918295,200,0.0810000000000013
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",8,"stress_fixed_primary",5,1,200,0.000191234363441119,0.00310424238983772,200,0.0810000000000013
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",8,"stress_fixed_uniform",1,1,1000,0.000137223012348394,0.000894702264254225,1000,0.077
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",8,"full_classical_primary",1,0,200,0.00342204003333534,0.0175158696602782,200,0.209
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",8,"full_classical_primary",2,0.25,200,0.0015723569347343,0.0138183628137261,200,0.209
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",8,"full_classical_primary",3,0.5,200,0.000849026623013379,0.00383905339206531,200,0.209
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",8,"full_classical_primary",4,0.75,200,0.000577556447662874,0.00380757435419496,200,0.209
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",8,"full_classical_primary",5,1,200,0.000429776095009976,0.0041543588509887,200,0.209
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",8,"full_classical_uniform",1,1,1000,0.000343907006244289,0.00161159214080155,1000,0.195
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",8,"full_classical_fixed_primary",1,0,200,0.00288314832988032,0.0218588937671193,200,0.0790000000000006
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",8,"full_classical_fixed_primary",2,0.25,200,0.000779181391548052,0.00623220519548611,200,0.0790000000000006
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",8,"full_classical_fixed_primary",3,0.5,200,0.000330183349743572,0.00423054621819321,200,0.0790000000000006
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",8,"full_classical_fixed_primary",4,0.75,200,0.000200767354319059,0.00187371429860789,200,0.0790000000000006
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",8,"full_classical_fixed_primary",5,1,200,0.000146665416600696,0.00264952320943179,200,0.0790000000000006
"paraboloid-disk-rep1-n240-r2","paraboloid","disk",1,240,2,"geodesic",8,"full_classical_fixed_uniform",1,1,1000,0.000109908516756985,0.0019197420924304,1000,0.077
"paraboloid-disk-rep1-n240-r32","paraboloid","disk",1,240,32,"ambient",128,"classical_primary",1,0,200,5.74993035798676e-06,0.00267048806241925,200,5.59100000000001
"paraboloid-disk-rep1-n240-r32","paraboloid","disk",1,240,32,"ambient",128,"classical_primary",2,0.25,200,3.55068837524054e-06,0.0011571134830973,200,5.59100000000001
"paraboloid-disk-rep1-n240-r32","paraboloid","disk",1,240,32,"ambient",128,"classical_primary",3,0.5,200,2.35221419867902e-06,0.001237525289453,200,5.59100000000001
"paraboloid-disk-rep1-n240-r32","paraboloid","disk",1,240,32,"ambient",128,"classical_primary",4,0.75,200,1.57208119076439e-06,0.00165201285418367,200,5.59100000000001
"paraboloid-disk-rep1-n240-r32","paraboloid","disk",1,240,32,"ambient",128,"classical_primary",5,1,200,1.05670918531489e-06,0.000851870461148134,200,5.59100000000001
"paraboloid-disk-rep1-n240-r32","paraboloid","disk",1,240,32,"ambient",128,"classical_uniform",1,1,1000,1.14714806999458e-06,0.00140904394095328,1000,5.81300000000002
"paraboloid-disk-rep1-n240-r32","paraboloid","disk",1,240,32,"ambient",128,"classical_fixed_primary",1,0,200,5.78304471297411e-06,0.0036031358533325,200,1.16
"paraboloid-disk-rep1-n240-r32","paraboloid","disk",1,240,32,"ambient",128,"classical_fixed_primary",2,0.25,200,3.55994977611923e-06,0.00111019796813449,200,1.16
"paraboloid-disk-rep1-n240-r32","paraboloid","disk",1,240,32,"ambient",128,"classical_fixed_primary",3,0.5,200,2.35856556485777e-06,0.0011584848852785,200,1.16
"paraboloid-disk-rep1-n240-r32","paraboloid","disk",1,240,32,"ambient",128,"classical_fixed_primary",4,0.75,200,1.57585978572357e-06,0.00151938586202946,200,1.16
"paraboloid-disk-rep1-n240-r32","paraboloid","disk",1,240,32,"ambient",128,"classical_fixed_primary",5,1,200,1.05989248834911e-06,0.00080859992738484,200,1.16
"paraboloid-disk-rep1-n240-r32","paraboloid","disk",1,240,32,"ambient",128,"classical_fixed_uniform",1,1,1000,1.16559867829142e-06,0.00158702854653454,1000,1.18000000000001
"paraboloid-disk-rep1-n240-r32","paraboloid","disk",1,240,32,"ambient",128,"stress_primary",1,0,200,5.40531396460865e-06,0.00152455149862729,200,5.654
"paraboloid-disk-rep1-n240-r32","paraboloid","disk",1,240,32,"ambient",128,"stress_primary",2,0.25,200,3.35860175617487e-06,0.00111415359608707,200,5.654
"paraboloid-disk-rep1-n240-r32","paraboloid","disk",1,240,32,"ambient",128,"stress_primary",3,0.5,200,2.22572222922538e-06,0.00118922583936139,200,5.654
"paraboloid-disk-rep1-n240-r32","paraboloid","disk",1,240,32,"ambient",128,"stress_primary",4,0.75,200,1.48748306932317e-06,0.00158076588563675,200,5.654
"paraboloid-disk-rep1-n240-r32","paraboloid","disk",1,240,32,"ambient",128,"stress_primary",5,1,200,9.99969687370405e-07,0.000818212106731246,200,5.654
"paraboloid-disk-rep1-n240-r32","paraboloid","disk",1,240,32,"ambient",128,"stress_uniform",1,1,1000,1.10321983973057e-06,0.000740224960539835,1000,5.77800000000002
"paraboloid-disk-rep1-n240-r32","paraboloid","disk",1,240,32,"ambient",128,"stress_fixed_primary",1,0,200,5.44890742899526e-06,0.00201226642926873,200,1.173
"paraboloid-disk-rep1-n240-r32","paraboloid","disk",1,240,32,"ambient",128,"stress_fixed_primary",2,0.25,200,3.3819755071843e-06,0.00155136653383353,200,1.173
"paraboloid-disk-rep1-n240-r32","paraboloid","disk",1,240,32,"ambient",128,"stress_fixed_primary",3,0.5,200,2.24440148757371e-06,0.00190053958374227,200,1.173
"paraboloid-disk-rep1-n240-r32","paraboloid","disk",1,240,32,"ambient",128,"stress_fixed_primary",4,0.75,200,1.49567589915078e-06,0.00100235727719316,200,1.173
"paraboloid-disk-rep1-n240-r32","paraboloid","disk",1,240,32,"ambient",128,"stress_fixed_primary",5,1,200,1.00800178483325e-06,0.00126231516930571,200,1.173
"paraboloid-disk-rep1-n240-r32","paraboloid","disk",1,240,32,"ambient",128,"stress_fixed_uniform",1,1,1000,1.10842319490108e-06,0.00103622131897009,1000,1.208
"paraboloid-disk-rep1-n240-r32","paraboloid","disk",1,240,32,"ambient",16,"classical_primary",1,0,200,0.00677698154885015,0.00743827457973071,200,0.420999999999992
"paraboloid-disk-rep1-n240-r32","paraboloid","disk",1,240,32,"ambient",16,"classical_primary",2,0.25,200,0.00617244423578002,0.00748521528878855,200,0.420999999999992
"paraboloid-disk-rep1-n240-r32","paraboloid","disk",1,240,32,"ambient",16,"classical_primary",3,0.5,200,0.00571645323463736,0.00431530820309277,200,0.420999999999992
"paraboloid-disk-rep1-n240-r32","paraboloid","disk",1,240,32,"ambient",16,"classical_primary",4,0.75,200,0.00532733631109607,0.00700882348747229,200,0.420999999999992
"paraboloid-disk-rep1-n240-r32","paraboloid","disk",1,240,32,"ambient",16,"classical_primary",5,1,200,0.00498684084013795,0.00279366906369341,200,0.420999999999992
