"replicate","k","edges","bridges","components_before","graph_seconds","xg_error","xg_profiled_error","fitted_scale","mean_pair_relative_bias","fraction_shorter","coarse_error","sources32_error","sources64_error","fine16_error","fine128_error","medium16_error"
4,79,44297,0,1,0.666999999999973,0.0021706970738173,0.00198104687947085,0.999108724715313,-0.00088274154066075,0.67440539818279,0.00220549889122072,0.00220609458751663,0.00213715577974153,0.00222514970042226,NA,0.00223435179437393
4,80,44857,0,1,0.671999999999997,0.00219522332371176,0.00198249856661906,0.999053351926463,-0.00093621301041568,0.68368352485302,0.00223160237013769,0.00222489689988476,0.00215850622203166,0.0022521923684343,NA,0.00226171368972422
5,3,1870,5,6,0.794000000000004,0.635441448674666,0.167053064804561,1.5781701763214,0.670806699618115,0.00355758952431855,0.635318696801209,0.624139430663429,0.629664771434836,0.606257333244418,0.635474432483783,0.606226263873095
5,4,2433,0,1,0.152000000000001,0.341619103119475,0.130959299249535,1.29644218540088,0.338389484461527,0.0048353153393907,0.341522997566321,0.354288295625972,0.34626646773093,0.334636560161737,0.341644920862211,0.334611445052237
5,5,2986,0,1,0.162999999999997,0.184146585019473,0.0711181648420719,1.16447371185757,0.1847881692939,0.00599612506680919,0.184061517651481,0.185317150898685,0.184131471644347,0.181001995009403,0.184169510513446,0.180980314566668
5,6,3552,0,1,0.173000000000002,0.115146249872815,0.0414694576378943,1.10562419125625,0.116373437543719,0.00736571352218065,0.115063367223454,0.113224973023132,0.115132363297139,0.108501633827214,0.115168492974041,0.108480432939787
5,7,4112,0,1,0.197000000000003,0.0906304117275976,0.03440150540731,1.08262422888934,0.0896380220173807,0.0087770577231427,0.0905494592974481,0.0894666012173763,0.0905290289263643,0.0859777089426249,0.0906521350059972,0.0859567474784245
5,8,4648,0,1,0.187999999999995,0.0713963806878078,0.0271823699763201,1.06526082335654,0.0696487638390072,0.00997962319615179,0.0713170528398053,0.0721351745059202,0.07219001259293,0.0688610366943878,0.0714176396619641,0.0688407873461199
5,9,5197,0,1,0.194000000000003,0.0565276817498529,0.0208539549013438,1.05209605784388,0.0558660081193519,0.0111738375200428,0.056449400133481,0.0553715496410219,0.0571601944539722,0.0548179107929178,0.0565486985847936,0.0547977885677818
5,10,5725,0,1,0.203000000000003,0.0470857569922391,0.0172045310919451,1.04352864784845,0.0463823057086147,0.0126102351683592,0.047007644696235,0.0451441036725121,0.0469409697513866,0.0434195211569891,0.0471066782590416,0.0433994995085669
5,11,6284,0,1,0.210000000000001,0.0419215831340704,0.0162410189333363,1.03837985068977,0.0406983671953341,0.0138879609834313,0.0418444556296012,0.0400720323291675,0.0415005288667764,0.03876732595171,0.0419422399504977,0.038747441151146
5,12,6828,0,1,0.218999999999994,0.0378051657324345,0.0155425881850295,1.03421759251765,0.0361778508661666,0.0152826028861571,0.037729146697869,0.0362611966769078,0.0374646539766698,0.0346485478408295,0.0378255512827999,0.0346289975723341
5,13,7402,0,1,0.225000000000001,0.0326903184197415,0.0136880100895692,1.02949710204569,0.0310219940422997,0.0169444815606627,0.0326147306892809,0.0314584028060615,0.0327091761249948,0.0303302345659776,0.0327105722554652,0.0303109594106963
5,14,7945,0,1,0.234000000000002,0.0287723840053701,0.0124571996155708,1.02577914315836,0.0272759101333652,0.0187065740245858,0.0286977004064652,0.0277981673505516,0.0289891491070526,0.0269564796851747,0.0287923910227117,0.0269373692302945
5,15,8490,0,1,0.243000000000002,0.0252207109014057,0.0111669157331126,1.02248805610766,0.0240394315359672,0.0204686664885088,0.0251470423575694,0.0242819966494013,0.0252333573872859,0.0231186461180807,0.0252404152221512,0.0230996717173522
5,16,9024,0,1,0.247999999999998,0.0225079610283285,0.0101719697160738,1.01997409978714,0.0213208240206542,0.0223059192944949,0.0224348738217626,0.021874256475359,0.0227442420024514,0.0207851055107939,0.0225275345755461,0.0207662698330441
5,17,9571,0,1,0.256,0.0195509973931681,0.00871870167838514,1.01742279687591,0.0185786630977025,0.0243352485301978,0.0194780718573688,0.0192941616275024,0.0198811696910036,0.0184965277663251,0.0195705622021272,0.0184776331368206
5,18,10120,0,1,0.261000000000003,0.0179752192037542,0.00823998148388785,1.01590704058579,0.0168714324562173,0.0266318145376804,0.0179029751396292,0.0178424571893518,0.0183610341160261,0.0172135446250751,0.0179946004462805,0.0171947713197749
5,19,10660,0,1,0.269999999999996,0.0164279873523839,0.00764538792553374,1.01448176708971,0.0153532275507024,0.0288949759486905,0.0163558858320941,0.0162399725828024,0.0166700659271243,0.0153314168033639,0.01644733174788,0.0153126363671116
5,20,11192,0,1,0.276000000000003,0.0150972757191805,0.00712665966767389,1.01325830940646,0.0139915158673818,0.0308909005879209,0.0150253657300792,0.0150202637914637,0.0153368314602135,0.0143749149819625,0.0151165670062132,0.0143560896516033
5,21,11738,0,1,0.299999999999997,0.014246738929016,0.00682562825570333,1.01245842212893,0.0130723042885767,0.0335465660074826,0.01417484018109,0.0141080266772854,0.0145079135959316,0.0135819594649055,0.0142660411452137,0.0135629858682139
5,22,12283,0,1,0.305,0.013372254574295,0.00646900062125014,1.01166136884569,0.0121926943692309,0.0360018038482095,0.0133004728578684,0.0132408136488439,0.0136108548988249,0.0128652931015221,0.0133915281038096,0.0128463593929714
5,23,12817,0,1,0.312000000000005,0.0124802813137346,0.00615513195047189,1.01081885296044,0.0112919732258982,0.039200293960449,0.0124089171127467,0.0124190159073521,0.0127117113827503,0.0119770759922946,0.0124994452642752,0.0119583903511688
5,24,13366,0,1,0.339999999999996,0.0116078500690846,0.00590581605994307,1.00995818281235,0.0104193847107586,0.0426827231427044,0.0115372803160152,0.0115946297567925,0.0118496861160329,0.0111154980938561,0.0116268004745973,0.0110970331853975
5,25,13918,0,1,0.328000000000003,0.0109368011286528,0.00567182398832425,1.00931888772157,0.00967477166931612,0.0466244655264564,0.0108663911336795,0.0108357693079121,0.011150989845709,0.0104472710856949,0.0109556878082064,0.0104287991231053
5,26,14483,0,1,0.333999999999996,0.0101247031316368,0.00535432681838823,1.00856432349997,0.00891135010324603,0.0505745590593266,0.0100549338481504,0.0101556240806608,0.0103995472446946,0.00984993763358959,0.0101434175140403,0.00983165179646447
5,27,15024,0,1,0.342000000000006,0.00943340719415288,0.00512573263400091,1.00789301280033,0.00822338686082216,0.0552762560128274,0.00936458984749591,0.00940630226020272,0.00971755969772414,0.00905275037679884,0.00945186787596758,0.00903449943050215
5,28,15559,0,1,0.344999999999999,0.00876003205864124,0.00481761093032633,1.00729308003854,0.00762557785671432,0.0591261357562801,0.00869191983998053,0.00871699921716983,0.00900151749415734,0.00839426651262153,0.00877829051367763,0.0083762016527828
5,29,16117,0,1,0.350999999999992,0.00827292855534237,0.00459291469355308,1.0068597432995,0.00713333916120399,0.0639865045430251,0.00820493371514072,0.00834844073361909,0.00852738804841487,0.00809111854597006,0.00829112833110608,0.00807301501004051
5,30,16655,0,1,0.364000000000004,0.00778493105642129,0.00442609639608765,1.00638465884207,0.00663604810583593,0.0699158204168894,0.00771767341585488,0.00774536563851534,0.00799768637659157,0.00748255213386194,0.00780291966867646,0.00746456648043218
5,31,17195,0,1,0.367000000000004,0.00733155765483926,0.00424635151846442,1.00595858303878,0.0061805001688691,0.0760539150187066,0.00726501172024759,0.00732060905042318,0.00749371362272488,0.00709357395350132,0.00734936606669555,0.00707573681583833
5,32,17745,0,1,0.372,0.00697193310061051,0.00407482367757815,1.00564055150892,0.00581616097062797,0.0840626670229824,0.00690572728188718,0.00698849084832022,0.00712088498783016,0.00676212037379309,0.0069896504492725,0.00674449328319062
5,33,18293,0,1,0.387999999999991,0.0066873546613536,0.00398893674048734,1.0053514800728,0.00550655342435961,0.0892403794762159,0.00662161441210481,0.00670871610775354,0.00685759808455164,0.00652913200018894,0.00670493677691405,0.00651168864799363
5,34,18845,0,1,0.387,0.00621287371310223,0.00375810820274196,1.00493322725358,0.00507712424161225,0.0970403527525387,0.0061479403818117,0.00616694558160028,0.00632166073725771,0.00609701482538456,0.00623025871257092,0.00607976828163515
5,35,19412,0,1,0.39800000000001,0.00584196650927707,0.00360324563282259,1.00458539559471,0.00470782363634321,0.106234967931587,0.00577795565771108,0.00581681367194638,0.00600184251262065,0.00579050158996275,0.00585912007850148,0.00577343154468388
5,36,19955,0,1,0.406999999999996,0.0054979274885871,0.00346736533336158,1.00425465187004,0.00437735720898916,0.117592530732229,0.00543507755981682,0.00549666127055091,0.00563583051517275,0.00554777542707516,0.00551475974126949,0.00553086138115041
5,37,20495,0,1,0.408000000000001,0.00518423576683272,0.00332523023305386,1.00396626514679,0.00408901311720969,0.127555451630144,0.0051220688687609,0.00513913314384492,0.005217700484067,0.00519610521520816,0.005200886981606,0.00517949610332235
5,38,21050,0,1,0.418999999999997,0.00494697313637753,0.00325176740600635,1.00371749757836,0.00382235094400272,0.141101015499733,0.0048860268947634,0.00489532697683436,0.00498619329661921,0.00488899419010771,0.00496328057191891,0.00487274034594915
5,39,21596,0,1,0.427999999999997,0.00472249376624633,0.00315009238234279,1.00350843472783,0.00360715616939565,0.150487707108498,0.00466211389610394,0.00473287360961983,0.0047738643126393,0.00471446922782127,0.00473864413625345,0.0046983574221431
5,40,22131,0,1,0.429000000000002,0.0045666456329349,0.00309155625343466,1.00335147132813,0.00343367474825612,0.159673971138429,0.0045068691437013,0.00458999814528413,0.00463283715215801,0.00454886320649037,0.00458264168956154,0.00453287296097923
5,41,22697,0,1,0.437000000000012,0.00437040022684442,0.00303814152131062,1.00313243945411,0.00321239353261171,0.176125734901122,0.00431220067601911,0.00437151697269882,0.00441500585408601,0.00439396341202209,0.00438599361679474,0.00437831097510547
5,42,23253,0,1,0.420999999999992,0.0041356369218635,0.00293142065803475,1.00290864293378,0.00296951867608221,0.190097207375735,0.00407865364406774,0.00408142322982172,0.00414505157630211,0.00420465055817583,0.00415090998058195,0.00418961701389269
5,43,23817,0,1,0.426999999999992,0.00393784511132949,0.00283694774734994,1.00272295094035,0.00276672119963171,0.203233564938536,0.00388189286627829,0.00388186261489774,0.00395720479227819,0.0040250714525801,0.00395284651902431,0.0040102868554866
5,44,24384,0,1,0.438000000000017,0.00378389552201514,0.00277741252550923,1.00256208244123,0.00259252931783678,0.216670563869588,0.00372891260974086,0.00370902420075535,0.00381149559763931,0.00386034593250099,0.0037986434737952,0.00384589775771633
5,45,24925,0,1,0.453000000000003,0.00362729994083279,0.00272073122719913,1.00239154299561,0.0024112773266384,0.229548035809727,0.00357360967899367,0.00354623881024888,0.00366592822005982,0.00367823013370643,0.00364170705290674,0.00366405436566485
5,46,25490,0,1,0.457999999999998,0.00349171207948115,0.00266684575508539,1.00224677383242,0.00226169197823794,0.243302378407269,0.00343901850206431,0.00339721582791823,0.00352231546491358,0.00352577507460548,0.00350584838451413,0.00351180444787595
5,47,26017,0,1,0.468999999999994,0.00336447938514664,0.00261403820089283,1.0021113127034,0.00212169269820205,0.256388629075361,0.00331290272500941,0.00324166190092328,0.00338708348523125,0.00333512020598566,0.0033783091657287,0.00332151672868449
5,48,26570,0,1,0.474999999999994,0.00322205092607315,0.00255187643551462,1.00196060668333,0.00196386243825748,0.271654529663282,0.00317207826728824,0.0030838824753969,0.00322255718304651,0.0031226683456525,0.00323545236760743,0.00310949157728557
5,49,27105,0,1,0.483000000000004,0.00314576567169545,0.00253138900177708,1.00186119220013,0.00186399042065213,0.284523650454303,0.0030971768132849,0.00301545589428081,0.0031537908985996,0.00307112147006437,0.00315881342750893,0.00305816396242793
5,50,27673,0,1,0.481999999999999,0.00303585506400749,0.00250337646523779,1.00171115651565,0.00171857852328264,0.301543292357028,0.00298976206426589,0.00289874312484487,0.00303318501858495,0.00299563534877669,0.00304825908693349,0.00298317024361498
5,51,28226,0,1,0.486999999999995,0.00291836190512263,0.00246191363842487,1.00156105078713,0.00157200869228053,0.3184460181721,0.00287469635970173,0.00279842812667941,0.00292761080992872,0.00292590797640794,0.00293013138763496,0.00291381606290792
5,52,28773,0,1,0.492000000000019,0.00281022306823909,0.00241302260590776,1.00143455835392,0.00144363046281793,0.337060729556387,0.00276863397553216,0.00270391087347271,0.00281916582737192,0.00284023053149311,0.00282146669230727,0.00282868429731356
5,53,29323,0,1,0.498999999999995,0.00270929090950318,0.00236571544311768,1.00131488410611,0.00132492177468214,0.352969668626403,0.00266990937625868,0.00259034505442306,0.00270689747570987,0.00272523322488724,0.00271995401001606,0.00271433925730218
5,54,29893,0,1,0.507000000000005,0.00261610020059617,0.0023276546325516,1.00118874527463,0.00119981367726691,0.369237707108498,0.00257942707480462,0.00252580881701337,0.00262614446545189,0.00264294700563966,0.00262605834175593,0.00263264020025195
5,55,30470,0,1,0.513999999999982,0.00255329139708049,0.00231823617010657,1.0010647196124,0.00107715023258153,0.390082175307322,0.00251991854505425,0.0024620046605051,0.00256023457450667,0.00257290139090992,0.00256239537198175,0.00256333728923834
5,56,30996,0,1,0.51600000000002,0.00249370208891762,0.00229743523688901,1.00096444566466,0.000968686994622192,0.406049572421165,0.00246267969377021,0.00239617694573997,0.00248934367257125,0.00250620098912375,0.00250218727140283,0.00249720885200782
5,57,31559,0,1,0.526999999999987,0.00242053117403952,0.00226245568350524,1.00085528114403,0.000859134400763839,0.421039885088188,0.0023923937295673,0.00234927206799275,0.00242675685629862,0.00246040221081024,0.00242827537130978,0.00245181897937766
5,58,32136,0,1,0.533999999999992,0.00236138934414346,0.00223452490434911,1.00075860374503,0.000757361490913546,0.437274518973811,0.00233592078878462,0.00230127112062243,0.00236296358963211,0.00240796317094612,0.00236846730225393,0.00239988732679774
5,59,32727,0,1,0.555000000000007,0.00233857196967467,0.00223414868339264,1.00068603758261,0.000681026874721855,0.449901456440406,0.00231527983340175,0.00228197113354441,0.00234333315087868,0.00237910078397244,0.00234506980278491,0.00237136455657689
5,60,33287,0,1,0.550000000000011,0.00228487326281134,0.00220822742168158,1.00058197942742,0.000580893225066521,0.464273784072688,0.00226500778251311,0.00222031841682737,0.00229305615783198,0.00228295053185508,0.00229048381532059,0.00227592685701578
5,61,33827,0,1,0.550999999999988,0.00223843090332669,0.00218464463998681,1.00048300019598,0.000485835075508828,0.477836050240513,0.00222184423496808,0.00216929792096702,0.00224986518824521,0.00222107139161251,0.00224318708148629,0.00221481154231959
5,62,34393,0,1,0.578000000000003,0.00220324639712107,0.00217050428668939,1.00037374282403,0.000379328257542025,0.49307689738108,0.00219068830166778,0.0021411580913158,0.00221700944904891,0.00219109020394646,0.00220693368967847,0.00218550885242891
5,63,34966,0,1,0.574000000000012,0.00215317167931196,0.00213699911557488,1.00025887888365,0.000269731708500353,0.508384553714591,0.00214474181385406,0.00210427500013461,0.00215459316174863,0.00215943613123075,0.00215575797470926,0.00215478462947076
5,64,35521,0,1,0.568999999999988,0.0021436828210895,0.00213612281501625,1.0001753704043,0.000186158367263469,0.521504208979156,0.00213829589878493,0.00210270692430188,0.0021442696643124,0.002148631080786,0.00214543861342696,0.00214457671949986
5,65,36084,0,1,0.573999999999984,0.00213065260650818,0.00212930413447272,1.00007139343712,9.13790980245218e-05,0.538548904329236,0.00212935561836505,0.00208818975307242,0.00213614459354084,0.00212794941100947,0.0021313061624226,0.00212539632159653
5,66,36636,0,1,0.573000000000008,0.00212886046578618,0.00212885979919614,1.00000030299233,1.89964969061012e-05,0.552177979690005,0.00213028248518337,0.00209311154092594,0.00213879348613023,0.00213472433040937,0.00212879329205066,0.00213280900652498
5,67,37215,0,1,0.585000000000008,0.00211762925832176,0.0021158071784018,0.999907582120535,-6.84773223205472e-05,0.564596138428648,0.00212272175123508,0.00206414832551605,0.00212173121508845,0.00209302174094762,0.00211657925401382,0.00209192251158298
5,68,37796,0,1,0.586999999999989,0.00211496457920301,0.00210798765483121,0.999823850749894,-0.000145340050779408,0.57639631213255,0.0021234832332481,0.00205406770744441,0.0021151621980388,0.00206833588291337,0.00211301457777577,0.00206869000700461
5,69,38354,0,1,0.598000000000013,0.00211904634140742,0.00210288236847972,0.999734307174994,-0.000229445617783653,0.588129676643506,0.00213105055742724,0.00207390958934689,0.00212929277743142,0.00209180523111431,0.00211616669453946,0.00209313029688378
5,70,38914,0,1,0.605999999999995,0.00211511100607899,0.00209124524953656,0.999678756769168,-0.000288003087461073,0.59685662747194,0.00212920592799952,0.00207224841926498,0.0021192733297537,0.00209241974194357,0.00211167435515213,0.00209417819372094
5,71,39477,0,1,0.617999999999995,0.00212014847746748,0.00208536316935963,0.99961314860802,-0.000354126020317716,0.60724545697488,0.00213668337576983,0.00207692783673365,0.00212203450922423,0.00209796415237237,0.00211603783974983,0.00210060866521221
5,72,40064,0,1,0.617999999999995,0.00212848238228172,0.00208096562584043,0.999548414414209,-0.00042203008608015,0.618669828968466,0.00214738068123124,0.00208406462640109,0.00212737664438183,0.00209997255986561,0.00212373497460803,0.00210335918258055
5,73,40625,0,1,0.624000000000024,0.00211089482590296,0.00204556023957748,0.99947468554015,-0.000495262423478425,0.62925908605024,0.00213284627115624,0.00207496898134844,0.00211585346734872,0.00206557363081128,0.00210533033403391,0.00206991170405313
5,74,41191,0,1,0.625,0.002146730263591,0.00206340828101841,0.999403447062753,-0.000564305441809776,0.638378540887226,0.00217104627904792,0.00211538662436713,0.00216012220944391,0.00209926732806525,0.00214051102007319,0.00210414704391022
5,75,41758,0,1,0.633999999999986,0.00217499939220379,0.00207440367243453,0.999341870868622,-0.000622110039145395,0.646253674505612,0.00220125460874441,0.00212587858343728,0.00218770662134583,0.0020904132851569,0.00216825315973108,0.002096164858223
5,76,42336,0,1,0.640000000000015,0.00219835920756279,0.00207243564451541,0.999262349834112,-0.000695895109447026,0.656082977017638,0.0022274665154739,0.00215377335722252,0.00220421325836409,0.00212881403206442,0.00219083024476768,0.00213512375906517
5,77,42911,0,1,0.645999999999987,0.00222094356296771,0.00207466571195781,0.999202998918565,-0.000753545733125757,0.666530264564404,0.00225194850156166,0.00217195913619955,0.00222192460457291,0.00214033734354498,0.00221289169932144,0.00214702345881623
5,78,43463,0,1,0.657000000000011,0.00225857969475516,0.00209221522250449,0.999144838491027,-0.000809215382386081,0.674046298770711,0.00229105414319425,0.00221869584060161,0.00225923178445855,0.00217942742472523,0.00225011065340714,0.00218669690985158
5,79,44058,0,1,0.659999999999997,0.00230300073455342,0.00210907892471256,0.999070557506843,-0.000879211473075723,0.68368352485302,0.00233753840950752,0.00225260383056928,0.00230215191735739,0.00220697160804355,0.00229397560856456,0.00221474558384318
5,80,44628,0,1,0.669999999999987,0.00233814608656609,0.00211825716107052,0.999005599142833,-0.000946537565389422,0.690573222875468,0.00237448069028017,0.00229644496574503,0.00233598230850865,0.00225160328657836,0.00232862488993363,0.00225981005614638
